,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,174,2,"Vanguard Group, Inc. (The)",12763943,2017-12-30 00:00:00,10.33%,1244484442,2018-07-03 00:43:30
1,174,2,Blackrock Inc.,11647312,2017-12-30 00:00:00,9.43%,1135612920,2018-07-03 00:43:30
2,174,2,American International Group Inc,5905097,2017-12-30 00:00:00,4.78%,575746957,2018-07-03 00:43:30
3,174,2,State Street Corporation,5851320,2017-12-30 00:00:00,4.74%,570503700,2018-07-03 00:43:30
4,174,2,Capital World Investors,4750000,2017-12-30 00:00:00,3.85%,463125000,2018-07-03 00:43:30
5,174,2,Wells Fargo & Company,3478077,2017-12-30 00:00:00,2.82%,339112507,2018-07-03 00:43:30
6,174,2,Bank Of New York Mellon Corporation,2914426,2017-12-30 00:00:00,2.36%,284156535,2018-07-03 00:43:30
7,174,2,"AQR Capital Management, LLC",2726440,2017-12-30 00:00:00,2.21%,265827900,2018-07-03 00:43:30
8,174,2,Newport Trust Co,2682592,2017-12-30 00:00:00,2.17%,261552720,2018-07-03 00:43:30
9,174,2,Invesco Ltd.,2632578,2017-12-30 00:00:00,2.13%,256676355,2018-07-03 00:43:30
0,174,2,"Sunamerica Series, Inc-AIG Focused Dividend Strategy Fund",6013514,2017-07-30 00:00:00,4.87%,504233139,2018-07-03 00:43:30
1,174,2,Vanguard Mid-Cap Index Fund,3074142,2017-06-29 00:00:00,2.49%,284942229,2018-07-03 00:43:30
2,174,2,Vanguard Total Stock Market Index Fund,2850974,2017-06-29 00:00:00,2.31%,264256787,2018-07-03 00:43:30
3,174,2,iShares Select Dividend ETF,2528226,2018-01-30 00:00:00,2.05%,248347648,2018-07-03 00:43:30
4,174,2,Invesco Diversified Dividend Fund,2049866,2017-12-30 00:00:00,1.66%,199861935,2018-07-03 00:43:30
5,174,2,Vanguard 500 Index Fund,1963126,2017-06-29 00:00:00,1.59%,181962153,2018-07-03 00:43:30
6,174,2,SPDR S&P 500 ETF Trust,1575105,2018-01-30 00:00:00,1.28%,154722569,2018-07-03 00:43:30
7,174,2,Vanguard Institutional Index Fund-Institutional Index Fund,1363431,2017-06-29 00:00:00,1.10%,126376422,2018-07-03 00:43:30
8,174,2,JNL Series Trust-JNL/S&P Competitive Advantage Fund,1333000,2017-06-29 00:00:00,1.08%,123555773,2018-07-03 00:43:30
9,174,2,JNL Series Trust-JNL/S&P Total Yield Fund,1090000,2017-06-29 00:00:00,0.88%,101032102,2018-07-03 00:43:30
