,instrument_id,Name,Title,Pay,Exercised,year_born,data_vendor_id,refreshed_at
0,243,Mr. Michael Isor Roth,Chairman & CEO,10.45M,7.3M,1945,2,2018-07-03 01:09:33
1,243,Mr. Frank Mergenthaler,Exec. VP & CFO,4.25M,1.49M,1961,2,2018-07-03 01:09:33
2,243,Mr. Christopher F. Carroll CPA,"Sr. VP, Controller & Chief Accounting Officer",1.39M,0,1966,2,2018-07-03 01:09:33
3,243,Mr. Andrew Bonzani,"Sr. VP, Gen. Counsel & Sec.",2.35M,0,1964,2,2018-07-03 01:09:33
4,243,Mr. Philippe Krakowsky,Exec. VP and Chief Strategy & Talent Officer,3.95M,504.39k,1963,2,2018-07-03 01:09:33
