,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,552,2,2,2018-07-03 03:05:06,2018-07-03,Market Cap (intraday) 5,23.28B
1,552,2,2,2018-07-03 03:05:06,2018-07-03,Enterprise Value 3,28.69B
2,552,2,2,2018-07-03 03:05:06,2018-07-03,Trailing P/E,13.58
3,552,2,2,2018-07-03 03:05:06,2018-07-03,Forward P/E 1,9.10
4,552,2,2,2018-07-03 03:05:06,2018-07-03,PEG Ratio (5 yr expected) 1,0.18
5,552,2,2,2018-07-03 03:05:06,2018-07-03,Price/Sales (ttm),0.95
6,552,2,2,2018-07-03 03:05:06,2018-07-03,Price/Book (mrq),1.74
7,552,2,2,2018-07-03 03:05:06,2018-07-03,Enterprise Value/Revenue 3,1.17
8,552,2,2,2018-07-03 03:05:06,2018-07-03,Enterprise Value/EBITDA 6,5.72
0,552,3,2,2018-07-03 03:05:06,2018-07-03,Fiscal Year Ends,"Mar 31, 2018"
1,552,3,2,2018-07-03 03:05:06,2018-07-03,Most Recent Quarter (mrq),"Mar 31, 2018"
0,552,3,2,2018-07-03 03:05:06,2018-07-03,Profit Margin,7.13%
1,552,3,2,2018-07-03 03:05:06,2018-07-03,Operating Margin (ttm),12.40%
0,552,3,2,2018-07-03 03:05:06,2018-07-03,Return on Assets (ttm),8.94%
1,552,3,2,2018-07-03 03:05:06,2018-07-03,Return on Equity (ttm),22.27%
0,552,3,2,2018-07-03 03:05:06,2018-07-03,Revenue (ttm),24.56B
1,552,3,2,2018-07-03 03:05:06,2018-07-03,Revenue Per Share (ttm),86.18
2,552,3,2,2018-07-03 03:05:06,2018-07-03,Quarterly Revenue Growth (yoy),233.20%
3,552,3,2,2018-07-03 03:05:06,2018-07-03,Gross Profit (ttm),6.61B
4,552,3,2,2018-07-03 03:05:06,2018-07-03,EBITDA,5.02B
5,552,3,2,2018-07-03 03:05:06,2018-07-03,Net Income Avi to Common (ttm),1.75B
6,552,3,2,2018-07-03 03:05:06,2018-07-03,Diluted EPS (ttm),6.04
7,552,3,2,2018-07-03 03:05:06,2018-07-03,Quarterly Earnings Growth (yoy),
0,552,3,2,2018-07-03 03:05:06,2018-07-03,Total Cash (mrq),2.65B
1,552,3,2,2018-07-03 03:05:06,2018-07-03,Total Cash Per Share (mrq),9.3
2,552,3,2,2018-07-03 03:05:06,2018-07-03,Total Debt (mrq),8.38B
3,552,3,2,2018-07-03 03:05:06,2018-07-03,Total Debt/Equity (mrq),60.56
4,552,3,2,2018-07-03 03:05:06,2018-07-03,Current Ratio (mrq),0.98
5,552,3,2,2018-07-03 03:05:06,2018-07-03,Book Value Per Share (mrq),47.26
0,552,3,2,2018-07-03 03:05:06,2018-07-03,Operating Cash Flow (ttm),3.24B
1,552,3,2,2018-07-03 03:05:06,2018-07-03,Levered Free Cash Flow (ttm),3.95B
0,552,4,2,2018-07-03 03:05:06,2018-07-03,Beta,1.06
1,552,4,2,2018-07-03 03:05:06,2018-07-03,52-Week Change 3,22.71%
2,552,4,2,2018-07-03 03:05:06,2018-07-03,S&P500 52-Week Change 3,11.91%
3,552,4,2,2018-07-03 03:05:06,2018-07-03,52 Week High 3,100.87
4,552,4,2,2018-07-03 03:05:06,2018-07-03,52 Week Low 3,65.42
5,552,4,2,2018-07-03 03:05:06,2018-07-03,50-Day Moving Average 3,84.50
6,552,4,2,2018-07-03 03:05:06,2018-07-03,200-Day Moving Average 3,86.57
0,552,4,2,2018-07-03 03:05:06,2018-07-03,Avg Vol (3 month) 3,2.33M
1,552,4,2,2018-07-03 03:05:06,2018-07-03,Avg Vol (10 day) 3,3.38M
2,552,4,2,2018-07-03 03:05:06,2018-07-03,Shares Outstanding 5,283.95M
3,552,4,2,2018-07-03 03:05:06,2018-07-03,Float,283.77M
4,552,4,2,2018-07-03 03:05:06,2018-07-03,% Held by Insiders 1,0.42%
5,552,4,2,2018-07-03 03:05:06,2018-07-03,% Held by Institutions 1,85.75%
6,552,4,2,2018-07-03 03:05:06,2018-07-03,Shares Short 3,5.68M
7,552,4,2,2018-07-03 03:05:06,2018-07-03,Short Ratio 3,2.69
8,552,4,2,2018-07-03 03:05:06,2018-07-03,Short % of Float 3,
9,552,4,2,2018-07-03 03:05:06,2018-07-03,Shares Short (prior month) 3,5.58M
0,552,4,2,2018-07-03 03:05:06,2018-07-03,Forward Annual Dividend Rate 4,0.76
1,552,4,2,2018-07-03 03:05:06,2018-07-03,Forward Annual Dividend Yield 4,0.94%
2,552,4,2,2018-07-03 03:05:06,2018-07-03,Trailing Annual Dividend Rate 3,0.72
3,552,4,2,2018-07-03 03:05:06,2018-07-03,Trailing Annual Dividend Yield 3,0.89%
4,552,4,2,2018-07-03 03:05:06,2018-07-03,5 Year Average Dividend Yield 4,1.30
5,552,4,2,2018-07-03 03:05:06,2018-07-03,Payout Ratio 4,11.92%
6,552,4,2,2018-07-03 03:05:06,2018-07-03,Dividend Date 3,"Jul 17, 2018"
7,552,4,2,2018-07-03 03:05:06,2018-07-03,Ex-Dividend Date 4,"Jun 5, 2018"
8,552,4,2,2018-07-03 03:05:06,2018-07-03,Last Split Factor (new per old) 2,2373/1000
9,552,4,2,2018-07-03 03:05:06,2018-07-03,Last Split Date 3,"Nov 30, 2015"
