,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,273,2,Price (T.Rowe) Associates Inc,22669320,2017-12-30 00:00:00,6.93%,1136639690,2018-07-03 01:21:00
1,273,2,"Vanguard Group, Inc. (The)",19667564,2017-12-30 00:00:00,6.01%,986131646,2018-07-03 01:21:00
2,273,2,Blackrock Inc.,17733302,2017-12-30 00:00:00,5.42%,889147751,2018-07-03 01:21:00
3,273,2,JP Morgan Chase & Company,17110465,2017-12-30 00:00:00,5.23%,857918704,2018-07-03 01:21:00
4,273,2,State Street Corporation,13042259,2017-12-30 00:00:00,3.98%,653938858,2018-07-03 01:21:00
5,273,2,Norges Bank Investment Management,9760635,2017-12-30 00:00:00,2.98%,489398232,2018-07-03 01:21:00
6,273,2,Boston Partners,8045473,2017-12-30 00:00:00,2.46%,403400011,2018-07-03 01:21:00
7,273,2,"Principal Financial Group, Inc.",5612273,2017-12-30 00:00:00,1.71%,281399364,2018-07-03 01:21:00
8,273,2,Diamond Hill Capital Management Inc,5497281,2017-12-30 00:00:00,1.68%,275633665,2018-07-03 01:21:00
9,273,2,Wells Fargo & Company,5393471,2017-12-30 00:00:00,1.65%,270428632,2018-07-03 01:21:00
0,273,2,JP Morgan Mid Cap Value Fund,6763294,2018-01-30 00:00:00,2.07%,359198548,2018-07-03 01:21:00
1,273,2,Vanguard Total Stock Market Index Fund,6618379,2017-06-29 00:00:00,2.02%,308548821,2018-07-03 01:21:00
2,273,2,Price (T.Rowe) Equity Income Fund,6460000,2017-12-30 00:00:00,1.97%,323904396,2018-07-03 01:21:00
3,273,2,Price (T.Rowe) Mid-Cap Value Fund,4424593,2017-12-30 00:00:00,1.35%,221849090,2018-07-03 01:21:00
4,273,2,Vanguard 500 Index Fund,4356924,2017-06-29 00:00:00,1.33%,203119792,2018-07-03 01:21:00
5,273,2,Wells Fargo Special Mid Cap Value Fd,3974900,2018-01-30 00:00:00,1.21%,211106941,2018-07-03 01:21:00
6,273,2,JP Morgan Value Advantage Fund,3958508,2018-01-30 00:00:00,1.21%,210236362,2018-07-03 01:21:00
7,273,2,Principal Mid Cap Fund,3902352,2018-01-30 00:00:00,1.19%,207253917,2018-07-03 01:21:00
8,273,2,SPDR S&P 500 ETF Trust,3488413,2018-01-30 00:00:00,1.07%,185269616,2018-07-03 01:21:00
9,273,2,Vanguard Institutional Index Fund-Institutional Index Fund,3026946,2017-06-29 00:00:00,0.92%,141116219,2018-07-03 01:21:00
