,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,521,2,"Vanguard Group, Inc. (The)",22061737,2017-12-30 00:00:00,17.50%,1936138086,2018-07-03 02:53:40
1,521,2,Blackrock Inc.,12555071,2017-12-30 00:00:00,9.96%,1101833057,2018-07-03 02:53:40
2,521,2,Cohen & Steers Inc.,10459065,2017-12-30 00:00:00,8.30%,917887566,2018-07-03 02:53:40
3,521,2,"FMR, LLC",10226027,2017-12-30 00:00:00,8.11%,897436151,2018-07-03 02:53:40
4,521,2,State Street Corporation,7099370,2017-12-30 00:00:00,5.63%,623040726,2018-07-03 02:53:40
5,521,2,Invesco Ltd.,5319628,2017-12-30 00:00:00,4.22%,466850564,2018-07-03 02:53:40
6,521,2,Capital Research Global Investors,4441155,2017-12-30 00:00:00,3.52%,389755772,2018-07-03 02:53:40
7,521,2,Cbre Clarion Securities LLC,3988956,2017-12-30 00:00:00,3.16%,350070787,2018-07-03 02:53:40
8,521,2,Deutsche Bank Aktiengesellschaft,2923110,2017-12-30 00:00:00,2.32%,256532139,2018-07-03 02:53:40
9,521,2,"Principal Financial Group, Inc.",2780926,2017-12-30 00:00:00,2.21%,244054071,2018-07-03 02:53:40
0,521,2,Vanguard Specialized-REIT Index Fund,9517914,2017-07-30 00:00:00,7.55%,741635841,2018-07-03 02:53:40
1,521,2,"Capital Income Builder, Inc.",3788000,2017-12-30 00:00:00,3.01%,332434888,2018-07-03 02:53:40
2,521,2,Vanguard Mid-Cap Index Fund,2958885,2017-06-29 00:00:00,2.35%,231710277,2018-07-03 02:53:40
3,521,2,Vanguard Total Stock Market Index Fund,2744445,2017-06-29 00:00:00,2.18%,214917481,2018-07-03 02:53:40
4,521,2,Vanguard 500 Index Fund,1986504,2017-06-29 00:00:00,1.58%,155563123,2018-07-03 02:53:40
5,521,2,SPDR S&P 500 ETF Trust,1565822,2018-01-30 00:00:00,1.24%,129634404,2018-07-03 02:53:40
6,521,2,Fidelity Real Estate Investment Portfolio,1386940,2018-01-30 00:00:00,1.10%,114824763,2018-07-03 02:53:40
7,521,2,Vanguard Institutional Index Fund-Institutional Index Fund,1380844,2017-06-29 00:00:00,1.10%,108133890,2018-07-03 02:53:40
8,521,2,DFA Real Estate Securities Portfolio,1196092,2017-07-30 00:00:00,0.95%,93199486,2018-07-03 02:53:40
9,521,2,Cohen & Steers Realty Shares Incorporated,1087883,2017-06-29 00:00:00,0.86%,85192115,2018-07-03 02:53:40
