,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,280,2,"Vanguard Group, Inc. (The)",31242237,2017-12-30 00:00:00,10.26%,803550314,2018-07-03 01:23:37
1,280,2,Blackrock Inc.,25206616,2017-12-30 00:00:00,8.28%,648314146,2018-07-03 01:23:37
2,280,2,American International Group Inc,23923612,2017-12-30 00:00:00,7.85%,615315284,2018-07-03 01:23:37
3,280,2,State Street Corporation,13981597,2017-12-30 00:00:00,4.59%,359606665,2018-07-03 01:23:37
4,280,2,Bank Of New York Mellon Corporation,10653773,2017-12-30 00:00:00,3.50%,274015034,2018-07-03 01:23:37
5,280,2,Dimensional Fund Advisors LP,7800237,2017-12-30 00:00:00,2.56%,200622090,2018-07-03 01:23:37
6,280,2,Prudential PLC,6312800,2017-12-30 00:00:00,2.07%,162365211,2018-07-03 01:23:37
7,280,2,Contrarius Investment Management Limited,6153032,2017-12-30 00:00:00,2.02%,158255978,2018-07-03 01:23:37
8,280,2,"FMR, LLC",5457973,2017-12-30 00:00:00,1.79%,140379061,2018-07-03 01:23:37
9,280,2,Northern Trust Corporation,4349906,2017-12-30 00:00:00,1.43%,111879579,2018-07-03 01:23:37
0,280,2,"Sunamerica Series, Inc-AIG Focused Dividend Strategy Fund",11680695,2017-07-30 00:00:00,3.84%,279519034,2018-07-03 01:23:37
1,280,2,Vanguard Mid-Cap Index Fund,7537769,2017-06-29 00:00:00,2.47%,174047087,2018-07-03 01:23:37
2,280,2,Vanguard Total Stock Market Index Fund,6985892,2017-06-29 00:00:00,2.29%,161304247,2018-07-03 01:23:37
3,280,2,Vanguard 500 Index Fund,4807769,2017-06-29 00:00:00,1.58%,111011386,2018-07-03 01:23:37
4,280,2,iShares Select Dividend ETF,4037759,2018-01-30 00:00:00,1.33%,110271196,2018-07-03 01:23:37
5,280,2,SPDR S&P 500 ETF Trust,3864271,2018-01-30 00:00:00,1.27%,105533238,2018-07-03 01:23:37
6,280,2,Vanguard Institutional Index Fund-Institutional Index Fund,3339698,2017-06-29 00:00:00,1.10%,77113627,2018-07-03 01:23:37
7,280,2,Vanguard Mid-Cap Value Index Fund,2440564,2017-06-29 00:00:00,0.80%,56352623,2018-07-03 01:23:37
8,280,2,JNL Series Trust-JNL/S&P Intrinsic Value Fund,2311000,2017-06-29 00:00:00,0.76%,53360990,2018-07-03 01:23:37
9,280,2,JNL Series Trust-JNL/S&P Total Yield Fund,2056000,2017-06-29 00:00:00,0.68%,47473040,2018-07-03 01:23:37
