,instrument_id,Name,Title,Pay,Exercised,year_born,data_vendor_id,refreshed_at
0,99,Mr. R. A. Walker,"Chairman, Pres & CEO",4.44M,0,1957,2,2018-07-03 00:15:39
1,99,Mr. Robert G. Gwin,Exec. VP of Fin. & CFO,2.07M,198.6k,1963,2,2018-07-03 00:15:39
2,99,Mr. Robert K. Reeves,Exec. VP of Law & Chief Admin. Officer,1.87M,0,1958,2,2018-07-03 00:15:39
3,99,Mr. Daniel E. Brown,Exec. VP of U.S. Onshore Operations,0,0,1976,2,2018-07-03 00:15:39
4,99,Mr. Mitchell W. Ingram,"Exec. VP of International, Deepwater & Exploration",2.27M,0,1963,2,2018-07-03 00:15:39
