,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,96,2,"FMR, LLC",37822096,2017-12-30 00:00:00,12.38%,3351037647,2018-07-03 00:14:30
1,96,2,"Vanguard Group, Inc. (The)",31186569,2017-12-30 00:00:00,10.21%,2763129965,2018-07-03 00:14:30
2,96,2,Capital World Investors,26628172,2017-12-30 00:00:00,8.72%,2359255998,2018-07-03 00:14:30
3,96,2,Blackrock Inc.,21118863,2017-12-30 00:00:00,6.91%,1871131229,2018-07-03 00:14:30
4,96,2,Bank Of New York Mellon Corporation,13419456,2017-12-30 00:00:00,4.39%,1188963781,2018-07-03 00:14:30
5,96,2,State Street Corporation,11825906,2017-12-30 00:00:00,3.87%,1047775253,2018-07-03 00:14:30
6,96,2,Janus Henderson Group PLC,9477350,2017-12-30 00:00:00,3.10%,839693195,2018-07-03 00:14:30
7,96,2,Massachusetts Financial Services Co.,9060749,2017-12-30 00:00:00,2.97%,802782347,2018-07-03 00:14:30
8,96,2,JP Morgan Chase & Company,7348807,2017-12-30 00:00:00,2.41%,651104288,2018-07-03 00:14:30
9,96,2,Brown Advisory Inc.,5321356,2017-12-30 00:00:00,1.74%,471472133,2018-07-03 00:14:30
0,96,2,Fidelity Contrafund Inc,22788787,2018-01-30 00:00:00,7.46%,2099530883,2018-07-03 00:14:30
1,96,2,Washington Mutual Investors Fund,8700500,2017-12-30 00:00:00,2.85%,770864286,2018-07-03 00:14:30
2,96,2,Vanguard Mid-Cap Index Fund,7554918,2017-06-29 00:00:00,2.47%,560801588,2018-07-03 00:14:30
3,96,2,Vanguard Total Stock Market Index Fund,7101490,2017-06-29 00:00:00,2.32%,527143626,2018-07-03 00:14:30
4,96,2,Fundamental Investors Inc,6750000,2017-12-30 00:00:00,2.21%,598049989,2018-07-03 00:14:30
5,96,2,Growth Fund Of America Inc,5253279,2017-12-30 00:00:00,1.72%,465440511,2018-07-03 00:14:30
6,96,2,Vanguard 500 Index Fund,4822438,2017-06-29 00:00:00,1.58%,357969588,2018-07-03 00:14:30
7,96,2,Fidelity Advisor New Insights Fund,4692469,2018-01-30 00:00:00,1.54%,432317156,2018-07-03 00:14:30
8,96,2,SPDR S&P 500 ETF Trust,3890542,2018-01-30 00:00:00,1.27%,358435623,2018-07-03 00:14:30
9,96,2,Vanguard Institutional Index Fund-Institutional Index Fund,3350948,2017-06-29 00:00:00,1.10%,248740881,2018-07-03 00:14:30
