,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,439,2,"Vanguard Group, Inc. (The)",106824723,2017-12-30 00:00:00,3.58%,10618377629,2018-07-03 02:23:11
1,439,2,Blackrock Inc.,87552054,2017-12-30 00:00:00,2.93%,8702674301,2018-07-03 02:23:11
2,439,2,State Street Corporation,70808359,2017-12-30 00:00:00,2.37%,7038350992,2018-07-03 02:23:11
3,439,2,"FMR, LLC",34367843,2017-12-30 00:00:00,1.15%,3416163646,2018-07-03 02:23:11
4,439,2,Bank of America Corporation,21619044,2017-12-30 00:00:00,0.72%,2148933006,2018-07-03 02:23:11
5,439,2,Price (T.Rowe) Associates Inc,19451508,2017-12-30 00:00:00,0.65%,1933479924,2018-07-03 02:23:11
6,439,2,Northern Trust Corporation,18124759,2017-12-30 00:00:00,0.61%,1801601072,2018-07-03 02:23:11
7,439,2,State Farm Mutual Automobile Insurance Co,16800850,2017-12-30 00:00:00,0.56%,1670004515,2018-07-03 02:23:11
8,439,2,"Geode Capital Management, LLC",15815063,2017-12-30 00:00:00,0.53%,1572017286,2018-07-03 02:23:11
9,439,2,Dimensional Fund Advisors LP,14567871,2017-12-30 00:00:00,0.49%,1448046399,2018-07-03 02:23:11
0,439,2,Vanguard Total Stock Market Index Fund,34917465,2017-06-29 00:00:00,1.17%,2654076589,2018-07-03 02:23:11
1,439,2,Vanguard 500 Index Fund,23350446,2017-06-29 00:00:00,0.78%,1774867450,2018-07-03 02:23:11
2,439,2,SPDR S&P 500 ETF Trust,18600102,2018-01-30 00:00:00,0.62%,2037641230,2018-07-03 02:23:11
3,439,2,Vanguard Institutional Index Fund-Institutional Index Fund,16208899,2017-06-29 00:00:00,0.54%,1232038447,2018-07-03 02:23:11
4,439,2,Dodge & Cox Stock Fund,12988050,2017-09-29 00:00:00,0.43%,1029822496,2018-07-03 02:23:11
5,439,2,iShares Core S&P 500 ETF,9492976,2018-01-30 00:00:00,0.32%,1039955549,2018-07-03 02:23:11
6,439,2,Fidelity 500 Index Fund,9047928,2018-01-30 00:00:00,0.30%,991200540,2018-07-03 02:23:11
7,439,2,Vanguard Index-Value Index Fund,7611931,2017-06-29 00:00:00,0.25%,578582891,2018-07-03 02:23:11
8,439,2,SPDR Dow Jones Industrial Average ETF,6613836,2018-01-30 00:00:00,0.22%,724545753,2018-07-03 02:23:11
9,439,2,Select Sector SPDR Fund-Consumer Staples,6515366,2018-01-30 00:00:00,0.22%,713758365,2018-07-03 02:23:11
