,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,530,14,2,2018-07-03 02:57:02,2018-07-03,% of Shares Held by All Insider,1.69%
1,530,14,2,2018-07-03 02:57:02,2018-07-03,% of Shares Held by Institutions,104.42%
2,530,14,2,2018-07-03 02:57:02,2018-07-03,% of Float Held by Institutions,106.22%
3,530,14,2,2018-07-03 02:57:02,2018-07-03,Number of Institutions Holding Shares,502
