,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,394,2,"Vanguard Group, Inc. (The)",11989895,2017-12-30 00:00:00,7.00%,2733456210,2018-07-03 02:06:03
1,394,2,Blackrock Inc.,11710622,2017-12-30 00:00:00,6.83%,2669787553,2018-07-03 02:06:03
2,394,2,State Street Corporation,6862684,2017-12-30 00:00:00,4.00%,1564554668,2018-07-03 02:06:03
3,394,2,"FMR, LLC",5588921,2017-12-30 00:00:00,3.26%,1274162185,2018-07-03 02:06:03
4,394,2,"Lone Pine Capital, LLC",4869109,2017-12-30 00:00:00,2.84%,1110059449,2018-07-03 02:06:03
5,394,2,Capital World Investors,4588250,2017-12-30 00:00:00,2.68%,1046029215,2018-07-03 02:06:03
6,394,2,Kensico Capital Management Corp,4370000,2017-12-30 00:00:00,2.55%,996272581,2018-07-03 02:06:03
7,394,2,Deutsche Bank Aktiengesellschaft,3163260,2017-12-30 00:00:00,1.85%,721160001,2018-07-03 02:06:03
8,394,2,Soroban Capital Partners LP,2901275,2017-12-30 00:00:00,1.69%,661432662,2018-07-03 02:06:03
9,394,2,JP Morgan Chase & Company,2690424,2017-12-30 00:00:00,1.57%,613362852,2018-07-03 02:06:03
0,394,2,Vanguard Total Stock Market Index Fund,3566162,2017-06-29 00:00:00,2.08%,650040005,2018-07-03 02:06:03
1,394,2,Growth Fund Of America Inc,2988000,2017-12-30 00:00:00,1.74%,681204227,2018-07-03 02:06:03
2,394,2,Vanguard 500 Index Fund,2704960,2017-06-29 00:00:00,1.58%,493060105,2018-07-03 02:06:03
3,394,2,SPDR S&P 500 ETF Trust,2185508,2018-01-30 00:00:00,1.28%,482429047,2018-07-03 02:06:03
4,394,2,Vanguard Institutional Index Fund-Institutional Index Fund,1879820,2017-06-29 00:00:00,1.10%,342653587,2018-07-03 02:06:03
5,394,2,MFS Series Trust II-MFS Growth Fund,1259680,2017-08-30 00:00:00,0.74%,249265484,2018-07-03 02:06:03
6,394,2,iShares Core S&P 500 ETF,1115779,2018-01-30 00:00:00,0.65%,246297062,2018-07-03 02:06:03
7,394,2,Fidelity 500 Index Fund,1064880,2018-01-30 00:00:00,0.62%,235061617,2018-07-03 02:06:03
8,394,2,Vanguard Growth Index Fund,981876,2017-06-29 00:00:00,0.57%,178976356,2018-07-03 02:06:03
9,394,2,JP Morgan Mid Cap Value Fund,877079,2018-01-30 00:00:00,0.51%,193606423,2018-07-03 02:06:03
