,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,151,2,"Vanguard Group, Inc. (The)",78578807,2017-12-30 00:00:00,7.75%,5740182091,2018-07-03 00:35:00
1,151,2,Blackrock Inc.,66996510,2017-12-30 00:00:00,6.60%,4894095259,2018-07-03 00:35:00
2,151,2,State Street Corporation,42939809,2017-12-30 00:00:00,4.23%,3136753178,2018-07-03 00:35:00
3,151,2,"FMR, LLC",34296491,2017-12-30 00:00:00,3.38%,2505358772,2018-07-03 00:35:00
4,151,2,"Wellington Management Company, LLP",22566156,2017-12-30 00:00:00,2.22%,1648457764,2018-07-03 00:35:00
5,151,2,Northern Trust Corporation,15643136,2017-12-30 00:00:00,1.54%,1142731132,2018-07-03 00:35:00
6,151,2,"Barrow, Hanley Mewhinney & Strauss, LLC",15514373,2017-12-30 00:00:00,1.53%,1133324994,2018-07-03 00:35:00
7,151,2,Price (T.Rowe) Associates Inc,15086080,2017-12-30 00:00:00,1.49%,1102038190,2018-07-03 00:35:00
8,151,2,Nordea Investment Management AB,14488548,2017-12-30 00:00:00,1.43%,1058388475,2018-07-03 00:35:00
9,151,2,"Franklin Resources, Inc",12336332,2017-12-30 00:00:00,1.22%,901169090,2018-07-03 00:35:00
0,151,2,Vanguard Total Stock Market Index Fund,23456997,2017-06-29 00:00:00,2.31%,1888053638,2018-07-03 00:35:00
1,151,2,Vanguard 500 Index Fund,16076585,2017-06-29 00:00:00,1.58%,1294004292,2018-07-03 00:35:00
2,151,2,SPDR S&P 500 ETF Trust,12902187,2018-01-30 00:00:00,1.27%,1079009863,2018-07-03 00:35:00
3,151,2,Vanguard Institutional Index Fund-Institutional Index Fund,11180640,2017-06-29 00:00:00,1.10%,899929689,2018-07-03 00:35:00
4,151,2,Vanguard/Windsor II,9565785,2017-07-30 00:00:00,0.94%,762871353,2018-07-03 00:35:00
5,151,2,Vanguard Specialized-Dividend Appreciation Index Fund,8759970,2017-07-30 00:00:00,0.86%,698607607,2018-07-03 00:35:00
6,151,2,MFS Series Trust I-MFS Value Fund,8754661,2017-08-30 00:00:00,0.86%,660626711,2018-07-03 00:35:00
7,151,2,Vanguard Specialized-Dividend Growth Fund,7170012,2017-07-30 00:00:00,0.71%,571808457,2018-07-03 00:35:00
8,151,2,Parnassus Core Equity Fund,6709530,2017-09-29 00:00:00,0.66%,546625417,2018-07-03 00:35:00
9,151,2,iShares Core S&P 500 ETF,6569900,2018-01-30 00:00:00,0.65%,549440718,2018-07-03 00:35:00
