,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,563,2,FOGEL GLENN D,26691,2018-03-03 00:00:00,2018-07-03 03:09:13
1,563,2,EPSTEIN JEFFREY E,9379,2018-03-04 00:00:00,2018-07-03 03:09:13
2,563,2,TANS GILLIAN,8191,2018-03-14 00:00:00,2018-07-03 03:09:13
3,563,2,MILLONES PETER J,3603,2018-03-14 00:00:00,2018-07-03 03:09:13
4,563,2,GOULDEN DAVID I,3119,2018-03-03 00:00:00,2018-07-03 03:09:13
