,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,552,2,"Vanguard Group, Inc. (The)",20851703,2017-12-30 00:00:00,7.30%,1980286259,2018-07-03 03:05:13
1,552,2,Blackrock Inc.,18334186,2017-12-30 00:00:00,6.42%,1741197666,2018-07-03 03:05:13
2,552,2,Boston Partners,12656122,2017-12-30 00:00:00,4.43%,1201951921,2018-07-03 03:05:13
3,552,2,State Street Corporation,11342550,2017-12-30 00:00:00,3.97%,1077201987,2018-07-03 03:05:13
4,552,2,Massachusetts Financial Services Co.,10151926,2017-12-30 00:00:00,3.55%,964128424,2018-07-03 03:05:13
5,552,2,"Glenview Capital Management, LLC",6922784,2017-12-30 00:00:00,2.42%,657456804,2018-07-03 03:05:13
6,552,2,"Franklin Resources, Inc",6874759,2017-12-30 00:00:00,2.41%,652895870,2018-07-03 03:05:13
7,552,2,Lazard Asset Management LLC,6482819,2017-12-30 00:00:00,2.27%,615673328,2018-07-03 03:05:13
8,552,2,JP Morgan Chase & Company,5798241,2017-12-30 00:00:00,2.03%,550658954,2018-07-03 03:05:13
9,552,2,"TIAA-CREF Investment Management, LLC",5204503,2017-12-30 00:00:00,1.82%,494271656,2018-07-03 03:05:13
0,552,2,Vanguard Total Stock Market Index Fund,6508615,2017-06-29 00:00:00,2.28%,504547812,2018-07-03 03:05:13
1,552,2,Vanguard 500 Index Fund,4467666,2017-06-29 00:00:00,1.56%,346333453,2018-07-03 03:05:13
2,552,2,SPDR S&P 500 ETF Trust,3595930,2018-01-30 00:00:00,1.26%,360024521,2018-07-03 03:05:13
3,552,2,Vanguard Institutional Index Fund-Institutional Index Fund,3104797,2017-06-29 00:00:00,1.09%,240683853,2018-07-03 03:05:13
4,552,2,College Retirement Equities Fund-Stock Account,2999620,2017-06-29 00:00:00,1.05%,232530532,2018-07-03 03:05:13
5,552,2,Vanguard/Primecap Fund,2504321,2017-06-29 00:00:00,0.88%,194134955,2018-07-03 03:05:13
6,552,2,Dodge & Cox Stock Fund,2383229,2017-09-29 00:00:00,0.83%,201668844,2018-07-03 03:05:13
7,552,2,John Hancock Fds III-Disciplined Value Mid Cap Fd,2294786,2018-01-30 00:00:00,0.80%,229753980,2018-07-03 03:05:13
8,552,2,John Hancock Mutual Fds III-Disciplined Value Fd,2226536,2018-01-30 00:00:00,0.78%,222920790,2018-07-03 03:05:13
9,552,2,Fundamental Investors Inc,2000000,2017-12-30 00:00:00,0.70%,189940002,2018-07-03 03:05:13
