,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,74,1,2,2018-07-03 00:05:44,2018-07-03,Market Cap,60.736B
1,74,1,2,2018-07-03 00:05:44,2018-07-03,Beta,0.65
2,74,1,2,2018-07-03 00:05:44,2018-07-03,PE Ratio (TTM),17.62
3,74,1,2,2018-07-03 00:05:44,2018-07-03,EPS (TTM),10.54
4,74,1,2,2018-07-03 00:05:44,2018-07-03,Earnings Date,"Aug 2, 2018"
5,74,1,2,2018-07-03 00:05:44,2018-07-03,Forward Dividend & Yield,2.00 (1.05%)
6,74,1,2,2018-07-03 00:05:44,2018-07-03,Ex-Dividend Date,2018-07-24
7,74,1,2,2018-07-03 00:05:44,2018-07-03,1y Target Est,203.19
