,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,425,2,Blackrock Inc.,39377746,2017-12-30 00:00:00,9.14%,3634566075,2018-07-03 02:17:51
1,425,2,"Vanguard Group, Inc. (The)",34226762,2017-12-30 00:00:00,7.94%,3159130237,2018-07-03 02:17:51
2,425,2,State Street Corporation,24159969,2017-12-30 00:00:00,5.61%,2229965212,2018-07-03 02:17:51
3,425,2,Bank Of New York Mellon Corporation,11932482,2017-12-30 00:00:00,2.77%,1101368125,2018-07-03 02:17:51
4,425,2,"FMR, LLC",9600923,2017-12-30 00:00:00,2.23%,886165222,2018-07-03 02:17:51
5,425,2,"Ameriprise Financial, Inc.",9459324,2017-12-30 00:00:00,2.20%,873095634,2018-07-03 02:17:51
6,425,2,Lsv Asset Management,8892712,2017-12-30 00:00:00,2.06%,820797344,2018-07-03 02:17:51
7,425,2,JP Morgan Chase & Company,8792850,2017-12-30 00:00:00,2.04%,811580081,2018-07-03 02:17:51
8,425,2,"Goldman Sachs Group, Inc.",6941691,2017-12-30 00:00:00,1.61%,640718100,2018-07-03 02:17:51
9,425,2,Northern Trust Corporation,6637517,2017-12-30 00:00:00,1.54%,612642839,2018-07-03 02:17:51
0,425,2,Vanguard Total Stock Market Index Fund,10342707,2017-06-29 00:00:00,2.40%,690996229,2018-07-03 02:17:51
1,425,2,"Sunamerica Series, Inc-AIG Focused Dividend Strategy Fund",7193875,2017-07-30 00:00:00,1.67%,479759541,2018-07-03 02:17:51
2,425,2,Vanguard 500 Index Fund,7056862,2017-06-29 00:00:00,1.64%,471468932,2018-07-03 02:17:51
3,425,2,Select Sector SPDR Fund-Energy Select,6156822,2018-01-30 00:00:00,1.43%,593456068,2018-07-03 02:17:51
4,425,2,SPDR S&P 500 ETF Trust,5589927,2018-01-30 00:00:00,1.30%,538813060,2018-07-03 02:17:51
5,425,2,Vanguard Institutional Index Fund-Institutional Index Fund,4911848,2017-06-29 00:00:00,1.14%,328160552,2018-07-03 02:17:51
6,425,2,iShares Select Dividend ETF,3551397,2018-01-30 00:00:00,0.82%,342319154,2018-07-03 02:17:51
7,425,2,Vanguard Specialized-Energy Fund,3277508,2017-07-30 00:00:00,0.76%,218577016,2018-07-03 02:17:51
8,425,2,iShares Core S&P 500 ETF,2837890,2018-01-30 00:00:00,0.66%,273544215,2018-07-03 02:17:51
9,425,2,DFA U.S. Large Cap Value Series,2810052,2017-07-30 00:00:00,0.65%,187402374,2018-07-03 02:17:51
