,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,507,2,"Vanguard Group, Inc. (The)",15515011,2017-12-30 00:00:00,10.43%,1328860715,2018-07-03 02:48:32
1,507,2,Blackrock Inc.,12640021,2017-12-30 00:00:00,8.50%,1082617817,2018-07-03 02:48:32
2,507,2,State Street Corporation,6801906,2017-12-30 00:00:00,4.57%,582583259,2018-07-03 02:48:32
3,507,2,Dodge & Cox Inc,5652855,2017-12-30 00:00:00,3.80%,484167039,2018-07-03 02:48:32
4,507,2,Price (T.Rowe) Associates Inc,4685374,2017-12-30 00:00:00,3.15%,401302290,2018-07-03 02:48:32
5,507,2,"Ameriprise Financial, Inc.",3863568,2017-12-30 00:00:00,2.60%,330914605,2018-07-03 02:48:32
6,507,2,JP Morgan Chase & Company,2907089,2017-12-30 00:00:00,1.95%,248992177,2018-07-03 02:48:32
7,507,2,Alkeon Capital Management LLC,2450925,2017-12-30 00:00:00,1.65%,209921729,2018-07-03 02:48:32
8,507,2,Swedbank,2433192,2017-12-30 00:00:00,1.64%,208402898,2018-07-03 02:48:32
9,507,2,"AJO, LP",2321917,2017-12-30 00:00:00,1.56%,198872194,2018-07-03 02:48:32
0,507,2,Dodge & Cox Stock Fund,3734369,2017-09-29 00:00:00,2.51%,298114684,2018-07-03 02:48:32
1,507,2,Vanguard Mid-Cap Index Fund,3716371,2017-06-29 00:00:00,2.50%,273710729,2018-07-03 02:48:32
2,507,2,Vanguard Total Stock Market Index Fund,3480710,2017-06-29 00:00:00,2.34%,256354296,2018-07-03 02:48:32
3,507,2,Columbia Fds Ser Tr II-Columbia Seligman Communications & Information,2720233,2017-08-30 00:00:00,1.83%,214327160,2018-07-03 02:48:32
4,507,2,Vanguard 500 Index Fund,2370854,2017-06-29 00:00:00,1.59%,174613400,2018-07-03 02:48:32
5,507,2,Price (T.Rowe) Value Fund,2351095,2017-12-30 00:00:00,1.58%,201371290,2018-07-03 02:48:32
6,507,2,SPDR S&P 500 ETF Trust,1897053,2018-01-30 00:00:00,1.28%,173162995,2018-07-03 02:48:32
7,507,2,JP Morgan Mid Cap Value Fund,1881092,2018-01-30 00:00:00,1.26%,171706075,2018-07-03 02:48:32
8,507,2,Vanguard Institutional Index Fund-Institutional Index Fund,1649837,2017-06-29 00:00:00,1.11%,121510497,2018-07-03 02:48:32
9,507,2,Victory Portfolios-Sycamore Established Value Fund,1380300,2017-07-30 00:00:00,0.93%,105496329,2018-07-03 02:48:32
