,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,71,8,2,2018-07-03 00:04:43,Current Qtr. (Aug 2018),No. of Analysts,22.0
1,71,8,2,2018-07-03 00:04:43,Current Qtr. (Aug 2018),Avg. Estimate,1.56
2,71,8,2,2018-07-03 00:04:43,Current Qtr. (Aug 2018),Low Estimate,1.5
3,71,8,2,2018-07-03 00:04:43,Current Qtr. (Aug 2018),High Estimate,1.63
4,71,8,2,2018-07-03 00:04:43,Current Qtr. (Aug 2018),Year Ago EPS,1.48
5,71,8,2,2018-07-03 00:04:43,Next Qtr. (Nov 2018),No. of Analysts,19.0
6,71,8,2,2018-07-03 00:04:43,Next Qtr. (Nov 2018),Avg. Estimate,1.84
7,71,8,2,2018-07-03 00:04:43,Next Qtr. (Nov 2018),Low Estimate,1.74
8,71,8,2,2018-07-03 00:04:43,Next Qtr. (Nov 2018),High Estimate,1.91
9,71,8,2,2018-07-03 00:04:43,Next Qtr. (Nov 2018),Year Ago EPS,1.79
10,71,8,2,2018-07-03 00:04:43,Current Year (2018),No. of Analysts,27.0
11,71,8,2,2018-07-03 00:04:43,Current Year (2018),Avg. Estimate,6.7
12,71,8,2,2018-07-03 00:04:43,Current Year (2018),Low Estimate,6.33
13,71,8,2,2018-07-03 00:04:43,Current Year (2018),High Estimate,6.83
14,71,8,2,2018-07-03 00:04:43,Current Year (2018),Year Ago EPS,5.91
15,71,8,2,2018-07-03 00:04:43,Next Year (2019),No. of Analysts,27.0
16,71,8,2,2018-07-03 00:04:43,Next Year (2019),Avg. Estimate,7.29
17,71,8,2,2018-07-03 00:04:43,Next Year (2019),Low Estimate,7.0
18,71,8,2,2018-07-03 00:04:43,Next Year (2019),High Estimate,7.67
19,71,8,2,2018-07-03 00:04:43,Next Year (2019),Year Ago EPS,6.7
0,71,9,2,2018-07-03 00:04:43,Current Qtr. (Aug 2018),No. of Analysts,21
1,71,9,2,2018-07-03 00:04:43,Current Qtr. (Aug 2018),Avg. Estimate,10.04B
2,71,9,2,2018-07-03 00:04:43,Current Qtr. (Aug 2018),Low Estimate,9.91B
3,71,9,2,2018-07-03 00:04:43,Current Qtr. (Aug 2018),High Estimate,10.28B
4,71,9,2,2018-07-03 00:04:43,Current Qtr. (Aug 2018),Year Ago Sales,9.15B
5,71,9,2,2018-07-03 00:04:43,Current Qtr. (Aug 2018),Sales Growth (year/est),9.70%
6,71,9,2,2018-07-03 00:04:43,Next Qtr. (Nov 2018),No. of Analysts,17
7,71,9,2,2018-07-03 00:04:43,Next Qtr. (Nov 2018),Avg. Estimate,10.19B
8,71,9,2,2018-07-03 00:04:43,Next Qtr. (Nov 2018),Low Estimate,10.02B
9,71,9,2,2018-07-03 00:04:43,Next Qtr. (Nov 2018),High Estimate,10.35B
10,71,9,2,2018-07-03 00:04:43,Next Qtr. (Nov 2018),Year Ago Sales,9.52B
