,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,76,2,State Farm Mutual Automobile Insurance Co,56294742,2017-12-30 00:00:00,10.07%,2266989286,2018-07-03 00:06:38
1,76,2,"Vanguard Group, Inc. (The)",44808924,2017-12-30 00:00:00,8.02%,1804455389,2018-07-03 00:06:38
2,76,2,Blackrock Inc.,41947068,2017-12-30 00:00:00,7.51%,1689208447,2018-07-03 00:06:38
3,76,2,State Street Corporation,32584987,2017-12-30 00:00:00,5.83%,1312197441,2018-07-03 00:06:38
4,76,2,Macquarie Group Limited,15998330,2017-12-30 00:00:00,2.86%,644252756,2018-07-03 00:06:38
5,76,2,Massachusetts Financial Services Co.,12724148,2017-12-30 00:00:00,2.28%,512401445,2018-07-03 00:06:38
6,76,2,Price (T.Rowe) Associates Inc,12308809,2017-12-30 00:00:00,2.20%,495675744,2018-07-03 00:06:38
7,76,2,Northern Trust Corporation,10449260,2017-12-30 00:00:00,1.87%,420791704,2018-07-03 00:06:38
8,76,2,Victory Capital Management Inc.,9409203,2017-12-30 00:00:00,1.68%,378908609,2018-07-03 00:06:38
9,76,2,"AQR Capital Management, LLC",7326689,2017-12-30 00:00:00,1.31%,295045769,2018-07-03 00:06:38
0,76,2,Vanguard Total Stock Market Index Fund,13120192,2017-06-29 00:00:00,2.35%,537927872,2018-07-03 00:06:38
1,76,2,Delaware Group Equity Funds II- Value Fund,9335037,2017-08-30 00:00:00,1.67%,389924499,2018-07-03 00:06:38
2,76,2,Vanguard 500 Index Fund,9002156,2017-06-29 00:00:00,1.61%,369088396,2018-07-03 00:06:38
3,76,2,SPDR S&P 500 ETF Trust,7213338,2018-01-30 00:00:00,1.29%,310967005,2018-07-03 00:06:38
4,76,2,Vanguard Institutional Index Fund-Institutional Index Fund,6257461,2017-06-29 00:00:00,1.12%,256555901,2018-07-03 00:06:38
5,76,2,Victory Portfolios-Sycamore Established Value Fund,5627000,2017-07-30 00:00:00,1.01%,235096053,2018-07-03 00:06:38
6,76,2,Franklin Managed Trust - Rising Dividends Fund,5539900,2017-06-29 00:00:00,0.99%,227135900,2018-07-03 00:06:38
7,76,2,SPDR (R) Ser Tr- SPDR (R) S&P (R) Dividend ETF,5140490,2018-01-30 00:00:00,0.92%,221606527,2018-07-03 00:06:38
8,76,2,Vanguard Specialized-Dividend Appreciation Index Fund,4877257,2017-07-30 00:00:00,0.87%,203771791,2018-07-03 00:06:38
9,76,2,Price (T.Rowe) Equity Income Fund,4560000,2017-12-30 00:00:00,0.82%,183631202,2018-07-03 00:06:38
