,instrument_id,Name,Title,Pay,Exercised,year_born,data_vendor_id,refreshed_at
0,209,Mr. David Thomas Seaton,Chairman & CEO,2.8M,0.0,1962,2,2018-07-03 00:56:43
1,209,Mr. Bruce A. Stanski,Exec. VP & CFO,1.21M,0.0,1961,2,2018-07-03 00:56:43
2,209,Mr. Carlos M. Hernandez,"Exec. VP, Chief Legal Officer & Sec.",1.13M,0.0,1955,2,2018-07-03 00:56:43
3,209,Mr. Garry W. Flowers,Exec. VP,0,0.0,1952,2,2018-07-03 00:56:43
4,209,Mr. Jose Luis Martin de Bustamante,Exec. VP of Bus. Devel. & Strategy,0,0.0,1964,2,2018-07-03 00:56:43
