,instrument_id,Name,Title,Pay,Exercised,year_born,data_vendor_id,refreshed_at
0,120,Mr. Leslie Moonves II,"Chairman, Pres & CEO",36.65M,0,1950,2,2018-07-03 00:23:30
1,120,Mr. Joseph R. Ianniello,Chief Operating Officer,15.32M,2.92M,1968,2,2018-07-03 00:23:30
2,120,Mr. Anthony G. Ambrosio,"Sr. EVP, Chief Admin. Officer & Chief HR Officer",3.3M,8.37M,1961,2,2018-07-03 00:23:30
3,120,Mr. Lawrence P. Tu,Sr. EVP & Chief Legal Officer,5.06M,0,1954,2,2018-07-03 00:23:30
4,120,Mr. Gil D. Schwartz,Sr. EVP & Chief Communications Officer,3.2M,0,1952,2,2018-07-03 00:23:30
