,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,164,8,2,2018-07-03 00:39:44,Current Qtr. (Jun 2018),No. of Analysts,18.0
1,164,8,2,2018-07-03 00:39:44,Current Qtr. (Jun 2018),Avg. Estimate,1.08
2,164,8,2,2018-07-03 00:39:44,Current Qtr. (Jun 2018),Low Estimate,1.02
3,164,8,2,2018-07-03 00:39:44,Current Qtr. (Jun 2018),High Estimate,1.14
4,164,8,2,2018-07-03 00:39:44,Current Qtr. (Jun 2018),Year Ago EPS,0.76
5,164,8,2,2018-07-03 00:39:44,Next Qtr. (Sep 2018),No. of Analysts,18.0
6,164,8,2,2018-07-03 00:39:44,Next Qtr. (Sep 2018),Avg. Estimate,1.18
7,164,8,2,2018-07-03 00:39:44,Next Qtr. (Sep 2018),Low Estimate,1.11
8,164,8,2,2018-07-03 00:39:44,Next Qtr. (Sep 2018),High Estimate,1.26
9,164,8,2,2018-07-03 00:39:44,Next Qtr. (Sep 2018),Year Ago EPS,0.82
10,164,8,2,2018-07-03 00:39:44,Current Year (2018),No. of Analysts,17.0
11,164,8,2,2018-07-03 00:39:44,Current Year (2018),Avg. Estimate,3.74
12,164,8,2,2018-07-03 00:39:44,Current Year (2018),Low Estimate,3.55
13,164,8,2,2018-07-03 00:39:44,Current Year (2018),High Estimate,4.18
14,164,8,2,2018-07-03 00:39:44,Current Year (2018),Year Ago EPS,2.77
15,164,8,2,2018-07-03 00:39:44,Next Year (2019),No. of Analysts,20.0
16,164,8,2,2018-07-03 00:39:44,Next Year (2019),Avg. Estimate,4.43
17,164,8,2,2018-07-03 00:39:44,Next Year (2019),Low Estimate,3.84
18,164,8,2,2018-07-03 00:39:44,Next Year (2019),High Estimate,4.95
19,164,8,2,2018-07-03 00:39:44,Next Year (2019),Year Ago EPS,3.74
0,164,9,2,2018-07-03 00:39:44,Current Qtr. (Jun 2018),No. of Analysts,10
1,164,9,2,2018-07-03 00:39:44,Current Qtr. (Jun 2018),Avg. Estimate,4.32B
2,164,9,2,2018-07-03 00:39:44,Current Qtr. (Jun 2018),Low Estimate,4.25B
3,164,9,2,2018-07-03 00:39:44,Current Qtr. (Jun 2018),High Estimate,4.47B
4,164,9,2,2018-07-03 00:39:44,Current Qtr. (Jun 2018),Year Ago Sales,3.78B
5,164,9,2,2018-07-03 00:39:44,Current Qtr. (Jun 2018),Sales Growth (year/est),14.30%
6,164,9,2,2018-07-03 00:39:44,Next Qtr. (Sep 2018),No. of Analysts,10
7,164,9,2,2018-07-03 00:39:44,Next Qtr. (Sep 2018),Avg. Estimate,4.75B
8,164,9,2,2018-07-03 00:39:44,Next Qtr. (Sep 2018),Low Estimate,4.65B
9,164,9,2,2018-07-03 00:39:44,Next Qtr. (Sep 2018),High Estimate,4.99B
10,164,9,2,2018-07-03 00:39:44,Next Qtr. (Sep 2018),Year Ago Sales,4.16B
11,164,9,2,2018-07-03 00:39:44,Next Qtr. (Sep 2018),Sales Growth (year/est),14.30%
12,164,9,2,2018-07-03 00:39:44,Current Year (2018),No. of Analysts,11
13,164,9,2,2018-07-03 00:39:44,Current Year (2018),Avg. Estimate,16.19B
14,164,9,2,2018-07-03 00:39:44,Current Year (2018),Low Estimate,16.07B
15,164,9,2,2018-07-03 00:39:44,Current Year (2018),High Estimate,16.47B
16,164,9,2,2018-07-03 00:39:44,Current Year (2018),Year Ago Sales,14.09B
17,164,9,2,2018-07-03 00:39:44,Current Year (2018),Sales Growth (year/est),14.90%
18,164,9,2,2018-07-03 00:39:44,Next Year (2019),No. of Analysts,12
19,164,9,2,2018-07-03 00:39:44,Next Year (2019),Avg. Estimate,18.14B
20,164,9,2,2018-07-03 00:39:44,Next Year (2019),Low Estimate,17.42B
21,164,9,2,2018-07-03 00:39:44,Next Year (2019),High Estimate,18.71B
22,164,9,2,2018-07-03 00:39:44,Next Year (2019),Year Ago Sales,16.19B
23,164,9,2,2018-07-03 00:39:44,Next Year (2019),Sales Growth (year/est),12.10%
0,164,10,2,2018-07-03 00:39:44,6/29/2017,EPS Est.,0.75
1,164,10,2,2018-07-03 00:39:44,6/29/2017,EPS Actual,0.76
2,164,10,2,2018-07-03 00:39:44,6/29/2017,Difference,0.01
3,164,10,2,2018-07-03 00:39:44,6/29/2017,Surprise %,1.30%
4,164,10,2,2018-07-03 00:39:44,9/29/2017,EPS Est.,0.81
5,164,10,2,2018-07-03 00:39:44,9/29/2017,EPS Actual,0.82
6,164,10,2,2018-07-03 00:39:44,9/29/2017,Difference,0.01
7,164,10,2,2018-07-03 00:39:44,9/29/2017,Surprise %,1.20%
8,164,10,2,2018-07-03 00:39:44,12/30/2017,EPS Est.,0.49
9,164,10,2,2018-07-03 00:39:44,12/30/2017,EPS Actual,0.49
10,164,10,2,2018-07-03 00:39:44,12/30/2017,Difference,0
11,164,10,2,2018-07-03 00:39:44,12/30/2017,Surprise %,0.00%
12,164,10,2,2018-07-03 00:39:44,3/30/2018,EPS Est.,0.85
13,164,10,2,2018-07-03 00:39:44,3/30/2018,EPS Actual,0.91
14,164,10,2,2018-07-03 00:39:44,3/30/2018,Difference,0.06
15,164,10,2,2018-07-03 00:39:44,3/30/2018,Surprise %,7.10%
0,164,11,2,2018-07-03 00:39:44,Current Qtr. (Jun 2018),Current Estimate,1.08
1,164,11,2,2018-07-03 00:39:44,Current Qtr. (Jun 2018),7 Days Ago,1.08
2,164,11,2,2018-07-03 00:39:44,Current Qtr. (Jun 2018),30 Days Ago,1.08
3,164,11,2,2018-07-03 00:39:44,Current Qtr. (Jun 2018),60 Days Ago,1.08
4,164,11,2,2018-07-03 00:39:44,Current Qtr. (Jun 2018),90 Days Ago,1.05
5,164,11,2,2018-07-03 00:39:44,Next Qtr. (Sep 2018),Current Estimate,1.18
6,164,11,2,2018-07-03 00:39:44,Next Qtr. (Sep 2018),7 Days Ago,1.18
7,164,11,2,2018-07-03 00:39:44,Next Qtr. (Sep 2018),30 Days Ago,1.18
8,164,11,2,2018-07-03 00:39:44,Next Qtr. (Sep 2018),60 Days Ago,1.18
9,164,11,2,2018-07-03 00:39:44,Next Qtr. (Sep 2018),90 Days Ago,1.15
10,164,11,2,2018-07-03 00:39:44,Current Year (2018),Current Estimate,3.74
11,164,11,2,2018-07-03 00:39:44,Current Year (2018),7 Days Ago,3.74
12,164,11,2,2018-07-03 00:39:44,Current Year (2018),30 Days Ago,3.7
13,164,11,2,2018-07-03 00:39:44,Current Year (2018),60 Days Ago,3.7
14,164,11,2,2018-07-03 00:39:44,Current Year (2018),90 Days Ago,3.64
15,164,11,2,2018-07-03 00:39:44,Next Year (2019),Current Estimate,4.43
16,164,11,2,2018-07-03 00:39:44,Next Year (2019),7 Days Ago,4.44
17,164,11,2,2018-07-03 00:39:44,Next Year (2019),30 Days Ago,4.43
18,164,11,2,2018-07-03 00:39:44,Next Year (2019),60 Days Ago,4.43
19,164,11,2,2018-07-03 00:39:44,Next Year (2019),90 Days Ago,4.37
0,164,12,2,2018-07-03 00:39:44,Current Qtr. (Jun 2018),Up Last 7 Days,1.0
1,164,12,2,2018-07-03 00:39:44,Current Qtr. (Jun 2018),Up Last 30 Days,2.0
2,164,12,2,2018-07-03 00:39:44,Current Qtr. (Jun 2018),Down Last 7 Days,
3,164,12,2,2018-07-03 00:39:44,Current Qtr. (Jun 2018),Down Last 30 Days,
4,164,12,2,2018-07-03 00:39:44,Next Qtr. (Sep 2018),Up Last 7 Days,
5,164,12,2,2018-07-03 00:39:44,Next Qtr. (Sep 2018),Up Last 30 Days,1.0
6,164,12,2,2018-07-03 00:39:44,Next Qtr. (Sep 2018),Down Last 7 Days,
7,164,12,2,2018-07-03 00:39:44,Next Qtr. (Sep 2018),Down Last 30 Days,1.0
8,164,12,2,2018-07-03 00:39:44,Current Year (2018),Up Last 7 Days,1.0
9,164,12,2,2018-07-03 00:39:44,Current Year (2018),Up Last 30 Days,2.0
10,164,12,2,2018-07-03 00:39:44,Current Year (2018),Down Last 7 Days,
11,164,12,2,2018-07-03 00:39:44,Current Year (2018),Down Last 30 Days,
12,164,12,2,2018-07-03 00:39:44,Next Year (2019),Up Last 7 Days,
13,164,12,2,2018-07-03 00:39:44,Next Year (2019),Up Last 30 Days,1.0
14,164,12,2,2018-07-03 00:39:44,Next Year (2019),Down Last 7 Days,
15,164,12,2,2018-07-03 00:39:44,Next Year (2019),Down Last 30 Days,
