,instrument_id,Name,Title,Pay,Exercised,year_born,data_vendor_id,refreshed_at
0,204,Mr. Lachlan Keith Murdoch,Exec. Co-Chairman,0,0.0,1971,2,2018-07-03 00:54:49
1,204,Mr. Keith Rupert Murdoch AC,Exec. Co-Chairman,17.78M,0.0,1931,2,2018-07-03 00:54:49
2,204,Mr. James Rupert Murdoch,CEO & Director,11.19M,0.0,1973,2,2018-07-03 00:54:49
3,204,Mr. Charles Carey,Vice Chairman & Consultant,0,0.0,1953,2,2018-07-03 00:54:49
4,204,Mr. John P. Nallen,Sr. EVP & CFO,6.04M,0.0,1957,2,2018-07-03 00:54:49
