,instrument_id,Name,Title,Pay,Exercised,year_born,data_vendor_id,refreshed_at
0,421,Mr. Alfred Francis Kelly Jr.,CEO & Director,155k,0.0,1958,2,2018-07-03 02:16:20
1,421,Mr. Ryan M. McInerney,Pres,1.93M,0.0,1975,2,2018-07-03 02:16:20
2,421,Mr. Vasant M. Prabhu,Exec. VP & CFO,5.33M,0.0,1960,2,2018-07-03 02:16:20
3,421,Mr. Rajat Taneja,Exec. VP of Technology & Operations,1.73M,0.0,1964,2,2018-07-03 02:16:20
4,421,Ms. Kelly Mahon Tullier,"Exec. VP, Gen. Counsel & Corp. Sec.",0,0.0,1966,2,2018-07-03 02:16:20
