,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,380,2,STOWE HAROLD C,30907,2016-06-13 00:00:00,2018-07-03 02:00:54
1,380,2,TRUJILLO ALFREDO,10377,2018-01-11 00:00:00,2018-07-03 02:00:54
2,380,2,SENN RANDAL M,823,2016-11-18 00:00:00,2018-07-03 02:00:54
3,380,2,DECKER SHARON A,5490,2018-01-11 00:00:00,2018-07-03 02:00:54
