,instrument_id,Name,Title,Pay,Exercised,year_born,data_vendor_id,refreshed_at
0,542,Mr. Steven C. Voorhees,"CEO, Pres & Director",3.38M,205.49k,1954,2,2018-07-03 03:01:35
1,542,Mr. Ward H. Dickson,Exec. VP & CFO,1.39M,0,1962,2,2018-07-03 03:01:35
2,542,Mr. James B. Porter III,Pres of Bus. Devel. & Latin America,2.18M,0,1951,2,2018-07-03 03:01:35
3,542,Mr. Jeffrey Wayne Chalovich,Pres of Corrugated Packaging,1.06M,0,1963,2,2018-07-03 03:01:35
4,542,Mr. Robert A. Feeser,Pres of Consumer Packaging,1.08M,0,1962,2,2018-07-03 03:01:35
