,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,176,2,"Vanguard Group, Inc. (The)",51528433,2017-12-30 00:00:00,7.14%,4327872977,2018-07-03 00:44:15
1,176,2,Blackrock Inc.,45499220,2017-12-30 00:00:00,6.30%,3821479390,2018-07-03 00:44:15
2,176,2,State Street Corporation,33180249,2017-12-30 00:00:00,4.60%,2786809042,2018-07-03 00:44:15
3,176,2,Massachusetts Financial Services Co.,15704231,2017-12-30 00:00:00,2.18%,1318998328,2018-07-03 00:44:15
4,176,2,"Franklin Resources, Inc",10099467,2017-12-30 00:00:00,1.40%,848254211,2018-07-03 00:44:15
5,176,2,"Federated Investors, Inc.",9508727,2017-12-30 00:00:00,1.32%,798637960,2018-07-03 00:44:15
6,176,2,Northern Trust Corporation,9230512,2017-12-30 00:00:00,1.28%,775270683,2018-07-03 00:44:15
7,176,2,Invesco Ltd.,8144533,2017-12-30 00:00:00,1.13%,684059309,2018-07-03 00:44:15
8,176,2,"Geode Capital Management, LLC",7495715,2017-12-30 00:00:00,1.04%,629565086,2018-07-03 00:44:15
9,176,2,Bank of America Corporation,7356118,2017-12-30 00:00:00,1.02%,617840335,2018-07-03 00:44:15
0,176,2,Vanguard Total Stock Market Index Fund,16122704,2017-06-29 00:00:00,2.23%,1381715683,2018-07-03 00:44:15
1,176,2,Vanguard 500 Index Fund,11080703,2017-06-29 00:00:00,1.53%,949616213,2018-07-03 00:44:15
2,176,2,SPDR S&P 500 ETF Trust,8859557,2018-01-30 00:00:00,1.23%,684755168,2018-07-03 00:44:15
3,176,2,Vanguard Institutional Index Fund-Institutional Index Fund,7681458,2017-06-29 00:00:00,1.06%,658300927,2018-07-03 00:44:15
4,176,2,Select Sector SPDR Fund-Utilities,7357334,2018-01-30 00:00:00,1.02%,568648351,2018-07-03 00:44:15
5,176,2,MFS Series Trust I-MFS Value Fund,7318955,2017-08-30 00:00:00,1.01%,639823032,2018-07-03 00:44:15
6,176,2,Federated Strategic Value Dividend Fund,6768259,2017-07-30 00:00:00,0.94%,574692896,2018-07-03 00:44:15
7,176,2,Franklin Custodian Funds-Income Fund,5000000,2017-06-29 00:00:00,0.69%,428499984,2018-07-03 00:44:15
8,176,2,iShares Core S&P 500 ETF,4539170,2018-01-30 00:00:00,0.63%,350832453,2018-07-03 00:44:15
9,176,2,Invesco Diversified Dividend Fund,4428067,2017-12-30 00:00:00,0.61%,371913337,2018-07-03 00:44:15
