,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,439,8,2,2018-07-03 02:23:07,Current Qtr. (Jul 2018),No. of Analysts,27.0
1,439,8,2,2018-07-03 02:23:07,Current Qtr. (Jul 2018),Avg. Estimate,1.22
2,439,8,2,2018-07-03 02:23:07,Current Qtr. (Jul 2018),Low Estimate,1.11
3,439,8,2,2018-07-03 02:23:07,Current Qtr. (Jul 2018),High Estimate,1.26
4,439,8,2,2018-07-03 02:23:07,Current Qtr. (Jul 2018),Year Ago EPS,1.08
5,439,8,2,2018-07-03 02:23:07,Next Qtr. (Oct 2018),No. of Analysts,27.0
6,439,8,2,2018-07-03 02:23:07,Next Qtr. (Oct 2018),Avg. Estimate,1.05
7,439,8,2,2018-07-03 02:23:07,Next Qtr. (Oct 2018),Low Estimate,0.92
8,439,8,2,2018-07-03 02:23:07,Next Qtr. (Oct 2018),High Estimate,1.16
9,439,8,2,2018-07-03 02:23:07,Next Qtr. (Oct 2018),Year Ago EPS,1.0
10,439,8,2,2018-07-03 02:23:07,Current Year (2019),No. of Analysts,29.0
11,439,8,2,2018-07-03 02:23:07,Current Year (2019),Avg. Estimate,4.82
12,439,8,2,2018-07-03 02:23:07,Current Year (2019),Low Estimate,4.56
13,439,8,2,2018-07-03 02:23:07,Current Year (2019),High Estimate,5.1
14,439,8,2,2018-07-03 02:23:07,Current Year (2019),Year Ago EPS,4.42
15,439,8,2,2018-07-03 02:23:07,Next Year (2020),No. of Analysts,30.0
16,439,8,2,2018-07-03 02:23:07,Next Year (2020),Avg. Estimate,4.99
17,439,8,2,2018-07-03 02:23:07,Next Year (2020),Low Estimate,4.55
18,439,8,2,2018-07-03 02:23:07,Next Year (2020),High Estimate,5.56
19,439,8,2,2018-07-03 02:23:07,Next Year (2020),Year Ago EPS,4.82
0,439,9,2,2018-07-03 02:23:07,Current Qtr. (Jul 2018),No. of Analysts,21
