,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,135,2,"Pershing Square Capital Management, L.P.",2882463,2017-12-30 00:00:00,10.32%,849807762,2018-07-03 00:29:04
1,135,2,"Vanguard Group, Inc. (The)",2688770,2017-12-30 00:00:00,9.63%,792703191,2018-07-03 00:29:04
2,135,2,Blackrock Inc.,1559197,2017-12-30 00:00:00,5.58%,459682470,2018-07-03 00:29:04
3,135,2,"FMR, LLC",1519913,2017-12-30 00:00:00,5.44%,448100761,2018-07-03 00:29:04
4,135,2,State Street Corporation,1055476,2017-12-30 00:00:00,3.78%,311175442,2018-07-03 00:29:04
5,135,2,Generation Investment Management LLP,772561,2017-12-30 00:00:00,2.77%,227766439,2018-07-03 00:29:04
6,135,2,"ClearBridge Investments, LLC",691054,2017-12-30 00:00:00,2.47%,203736545,2018-07-03 00:29:04
7,135,2,"Sustainable Growth Advisors, LP",617050,2017-12-30 00:00:00,2.21%,181918685,2018-07-03 00:29:04
8,135,2,"Sands Capital Management, Inc.",544141,2017-12-30 00:00:00,1.95%,160423653,2018-07-03 00:29:04
9,135,2,"Wellington Management Company, LLP",418535,2017-12-30 00:00:00,1.50%,123392491,2018-07-03 00:29:04
0,135,2,Vanguard Mid-Cap Index Fund,708659,2017-06-29 00:00:00,2.54%,293370660,2018-07-03 00:29:04
1,135,2,Vanguard Total Stock Market Index Fund,658690,2017-06-29 00:00:00,2.36%,272684493,2018-07-03 00:29:04
2,135,2,Vanguard 500 Index Fund,451996,2017-06-29 00:00:00,1.62%,187117309,2018-07-03 00:29:04
3,135,2,Fidelity Blue Chip Growth Fund,409101,2018-01-30 00:00:00,1.46%,135956529,2018-07-03 00:29:04
4,135,2,SPDR S&P 500 ETF Trust,317785,2018-01-30 00:00:00,1.14%,105609484,2018-07-03 00:29:04
5,135,2,Vanguard Institutional Index Fund-Institutional Index Fund,314278,2017-06-29 00:00:00,1.13%,130104809,2018-07-03 00:29:04
6,135,2,Legg Mason Clearbridge Large Cap Growth Fd,294730,2017-12-30 00:00:00,1.06%,86892300,2018-07-03 00:29:04
7,135,2,College Retirement Equities Fund-Growth Account,236328,2017-06-29 00:00:00,0.85%,97835068,2018-07-03 00:29:04
8,135,2,American Century Growth Fund,214484,2017-12-30 00:00:00,0.77%,63234174,2018-07-03 00:29:04
9,135,2,Fidelity OTC Portfolio,200300,2018-01-30 00:00:00,0.72%,66565696,2018-07-03 00:29:04
