,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,94,8,2,2018-07-03 00:13:41,Current Qtr. (Jun 2018),No. of Analysts,19.0
1,94,8,2,2018-07-03 00:13:41,Current Qtr. (Jun 2018),Avg. Estimate,1.63
2,94,8,2,2018-07-03 00:13:41,Current Qtr. (Jun 2018),Low Estimate,1.5
3,94,8,2,2018-07-03 00:13:41,Current Qtr. (Jun 2018),High Estimate,1.7
4,94,8,2,2018-07-03 00:13:41,Current Qtr. (Jun 2018),Year Ago EPS,1.45
5,94,8,2,2018-07-03 00:13:41,Next Qtr. (Sep 2018),No. of Analysts,18.0
6,94,8,2,2018-07-03 00:13:41,Next Qtr. (Sep 2018),Avg. Estimate,1.25
7,94,8,2,2018-07-03 00:13:41,Next Qtr. (Sep 2018),Low Estimate,1.1
8,94,8,2,2018-07-03 00:13:41,Next Qtr. (Sep 2018),High Estimate,1.35
9,94,8,2,2018-07-03 00:13:41,Next Qtr. (Sep 2018),Year Ago EPS,1.29
10,94,8,2,2018-07-03 00:13:41,Current Year (2018),No. of Analysts,19.0
11,94,8,2,2018-07-03 00:13:41,Current Year (2018),Avg. Estimate,8.07
12,94,8,2,2018-07-03 00:13:41,Current Year (2018),Low Estimate,7.95
13,94,8,2,2018-07-03 00:13:41,Current Year (2018),High Estimate,8.25
14,94,8,2,2018-07-03 00:13:41,Current Year (2018),Year Ago EPS,6.52
15,94,8,2,2018-07-03 00:13:41,Next Year (2019),No. of Analysts,20.0
16,94,8,2,2018-07-03 00:13:41,Next Year (2019),Avg. Estimate,9.16
17,94,8,2,2018-07-03 00:13:41,Next Year (2019),Low Estimate,8.9
18,94,8,2,2018-07-03 00:13:41,Next Year (2019),High Estimate,9.49
19,94,8,2,2018-07-03 00:13:41,Next Year (2019),Year Ago EPS,8.07
0,94,9,2,2018-07-03 00:13:41,Current Qtr. (Jun 2018),No. of Analysts,13
1,94,9,2,2018-07-03 00:13:41,Current Qtr. (Jun 2018),Avg. Estimate,2.5B
2,94,9,2,2018-07-03 00:13:41,Current Qtr. (Jun 2018),Low Estimate,2.39B
3,94,9,2,2018-07-03 00:13:41,Current Qtr. (Jun 2018),High Estimate,2.61B
4,94,9,2,2018-07-03 00:13:41,Current Qtr. (Jun 2018),Year Ago Sales,2.37B
5,94,9,2,2018-07-03 00:13:41,Current Qtr. (Jun 2018),Sales Growth (year/est),5.80%
6,94,9,2,2018-07-03 00:13:41,Next Qtr. (Sep 2018),No. of Analysts,13
7,94,9,2,2018-07-03 00:13:41,Next Qtr. (Sep 2018),Avg. Estimate,2.39B
8,94,9,2,2018-07-03 00:13:41,Next Qtr. (Sep 2018),Low Estimate,2.31B
9,94,9,2,2018-07-03 00:13:41,Next Qtr. (Sep 2018),High Estimate,2.48B
10,94,9,2,2018-07-03 00:13:41,Next Qtr. (Sep 2018),Year Ago Sales,2.34B
11,94,9,2,2018-07-03 00:13:41,Next Qtr. (Sep 2018),Sales Growth (year/est),2.00%
12,94,9,2,2018-07-03 00:13:41,Current Year (2018),No. of Analysts,14
13,94,9,2,2018-07-03 00:13:41,Current Year (2018),Avg. Estimate,10.87B
14,94,9,2,2018-07-03 00:13:41,Current Year (2018),Low Estimate,10.63B
15,94,9,2,2018-07-03 00:13:41,Current Year (2018),High Estimate,11.08B
16,94,9,2,2018-07-03 00:13:41,Current Year (2018),Year Ago Sales,10B
17,94,9,2,2018-07-03 00:13:41,Current Year (2018),Sales Growth (year/est),8.70%
18,94,9,2,2018-07-03 00:13:41,Next Year (2019),No. of Analysts,15
