,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,130,14,2,2018-07-03 00:27:13,2018-07-03,% of Shares Held by All Insider,0.36%
1,130,14,2,2018-07-03 00:27:13,2018-07-03,% of Shares Held by Institutions,75.84%
2,130,14,2,2018-07-03 00:27:13,2018-07-03,% of Float Held by Institutions,76.12%
3,130,14,2,2018-07-03 00:27:13,2018-07-03,Number of Institutions Holding Shares,1823
