,instrument_id,Name,Title,Pay,Exercised,year_born,data_vendor_id,refreshed_at
0,398,Mr. Randall L. Stephenson,"Chairman, CEO & Pres",8.9M,445.29k,1961,2,2018-07-03 02:07:33
1,398,Mr. John Joseph Stephens,Sr. Exec. VP & CFO,3.3M,82.47k,1959,2,2018-07-03 02:07:33
2,398,Mr. David R. McAtee II,Sr. Exec. VP & Gen. Counsel,0,0,1969,2,2018-07-03 02:07:33
3,398,Mr. John T. Stankey,Chief Exec. Officer of AT&T's Media Bus.,3.15M,10.69k,1963,2,2018-07-03 02:07:33
4,398,Mr. John M. Donovan,Chief Exec. Officer of AT&T Communications LLC,0,0,1960,2,2018-07-03 02:07:33
