,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,512,2,"Wellington Management Company, LLP",25200077,2017-12-30 00:00:00,11.33%,356329097,2018-07-03 02:50:22
1,512,2,"Vanguard Group, Inc. (The)",18530855,2017-12-30 00:00:00,8.33%,262026296,2018-07-03 02:50:22
2,512,2,Blackrock Inc.,11391823,2017-12-30 00:00:00,5.12%,161080381,2018-07-03 02:50:22
3,512,2,Harris Associates L.P.,10009933,2017-12-30 00:00:00,4.50%,141540456,2018-07-03 02:50:22
4,512,2,Bares Capital Management Inc,8272828,2017-12-30 00:00:00,3.72%,116977790,2018-07-03 02:50:22
5,512,2,State Street Corporation,7179491,2017-12-30 00:00:00,3.23%,101518005,2018-07-03 02:50:22
6,512,2,ArrowMark Colorado Holdings LLC,6192627,2017-12-30 00:00:00,2.78%,87563747,2018-07-03 02:50:22
7,512,2,Baillie Gifford and Company,2899564,2017-12-30 00:00:00,1.30%,40999835,2018-07-03 02:50:22
8,512,2,"Susquehanna International Group, LLP",2852884,2017-12-30 00:00:00,1.28%,40339780,2018-07-03 02:50:22
9,512,2,State of New Jersey Common Pension Fund D,2300000,2017-12-30 00:00:00,1.03%,32522000,2018-07-03 02:50:22
0,512,2,Vanguard Mid-Cap Index Fund,4647560,2017-06-29 00:00:00,2.09%,92486442,2018-07-03 02:50:22
1,512,2,Vanguard Total Stock Market Index Fund,4282250,2017-06-29 00:00:00,1.93%,85216773,2018-07-03 02:50:22
2,512,2,Vanguard 500 Index Fund,2910419,2017-06-29 00:00:00,1.31%,57917336,2018-07-03 02:50:22
3,512,2,Hartford Mid Cap Fund,2579441,2017-10-30 00:00:00,1.16%,38020959,2018-07-03 02:50:22
4,512,2,Baron Growth Fund,2450000,2017-06-29 00:00:00,1.10%,48754999,2018-07-03 02:50:22
5,512,2,SPDR S&P 500 ETF Trust,2289484,2018-01-30 00:00:00,1.03%,30175399,2018-07-03 02:50:22
6,512,2,"Vanguard Explorer Fund, Inc.",2036900,2017-07-30 00:00:00,0.92%,35360585,2018-07-03 02:50:22
7,512,2,Vanguard Institutional Index Fund-Institutional Index Fund,2016678,2017-06-29 00:00:00,0.91%,40131891,2018-07-03 02:50:22
8,512,2,Baron Partners Fund,1206500,2017-06-29 00:00:00,0.54%,24009349,2018-07-03 02:50:22
9,512,2,Vanguard Growth Index Fund,1197945,2017-06-29 00:00:00,0.54%,23839105,2018-07-03 02:50:22
