,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,302,2,Blackrock Inc.,43967213,2017-12-30 00:00:00,9.27%,2919423010,2018-07-03 01:31:52
1,302,2,"Vanguard Group, Inc. (The)",38354150,2017-12-30 00:00:00,8.08%,2546715618,2018-07-03 01:31:52
2,302,2,State Street Corporation,25984759,2017-12-30 00:00:00,5.48%,1725388037,2018-07-03 01:31:52
3,302,2,"Wellington Management Company, LLP",9626828,2017-12-30 00:00:00,2.03%,639221393,2018-07-03 01:31:52
4,302,2,"Goldman Sachs Group, Inc.",9066224,2017-12-30 00:00:00,1.91%,601997287,2018-07-03 01:31:52
5,302,2,Boston Partners,8981419,2017-12-30 00:00:00,1.89%,596366235,2018-07-03 01:31:52
6,302,2,JP Morgan Chase & Company,8464289,2017-12-30 00:00:00,1.78%,562028802,2018-07-03 01:31:52
7,302,2,Price (T.Rowe) Associates Inc,7855966,2017-12-30 00:00:00,1.66%,521636154,2018-07-03 01:31:52
8,302,2,Iridian Asset Management LLC,7099203,2017-12-30 00:00:00,1.50%,471387090,2018-07-03 01:31:52
9,302,2,Dimensional Fund Advisors LP,5985639,2017-12-30 00:00:00,1.26%,397446438,2018-07-03 01:31:52
0,302,2,Vanguard Total Stock Market Index Fund,12091864,2017-06-29 00:00:00,2.55%,626963129,2018-07-03 01:31:52
1,302,2,Vanguard 500 Index Fund,8185546,2017-06-29 00:00:00,1.73%,424420547,2018-07-03 01:31:52
2,302,2,Select Sector SPDR Fund-Energy Select,6923325,2018-01-30 00:00:00,1.46%,485671259,2018-07-03 01:31:52
3,302,2,SPDR S&P 500 ETF Trust,6210933,2018-01-30 00:00:00,1.31%,435696959,2018-07-03 01:31:52
4,302,2,Vanguard Institutional Index Fund-Institutional Index Fund,5697373,2017-06-29 00:00:00,1.20%,295408781,2018-07-03 01:31:52
5,302,2,Vanguard/Wellesley Income Fund,3802050,2017-06-29 00:00:00,0.80%,197136286,2018-07-03 01:31:52
6,302,2,BlackRock Global Allocation Fund,3576449,2017-07-30 00:00:00,0.75%,196633164,2018-07-03 01:31:52
7,302,2,Vanguard Specialized-Energy Fund,3362786,2017-07-30 00:00:00,0.71%,184885972,2018-07-03 01:31:52
8,302,2,iShares Core S&P 500 ETF,3158870,2018-01-30 00:00:00,0.67%,221594735,2018-07-03 01:31:52
9,302,2,Price (T.Rowe) Value Fund,3071301,2017-12-30 00:00:00,0.65%,203934391,2018-07-03 01:31:52
