,instrument_id,Name,Title,Pay,Exercised,year_born,data_vendor_id,refreshed_at
0,188,Mr. Leo P. Denault,Chairman & CEO,3.44M,0,1960,2,2018-07-03 00:48:49
1,188,Mr. Andrew S. Marsh,Exec. VP & CFO,1.11M,0,1972,2,2018-07-03 00:48:49
2,188,Mr. Marcus V. Brown,Exec. VP & Gen. Counsel,1.15M,0,1962,2,2018-07-03 00:48:49
3,188,Mr. A. Christopher Bakken III,Exec. VP & Chief Nuclear Officer,1.75M,0,1961,2,2018-07-03 00:48:49
4,188,Mr. Roderick K. West,Group Pres of Utility Operations,1.19M,748.72k,1969,2,2018-07-03 00:48:49
