,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,362,2,GARLAND GREG C.,111636,2017-02-08 00:00:00,2018-07-03 01:54:17
1,362,2,LOOMIS WILLIAM R JR,20038,2017-01-16 00:00:00,2018-07-03 01:54:17
2,362,2,MITCHELL KEVIN J,62688,2017-02-06 00:00:00,2018-07-03 01:54:17
3,362,2,TAYLOR TIMOTHY GARTH,46932,2017-02-07 00:00:00,2018-07-03 01:54:17
4,362,2,MCGRAW HAROLD III,36802,2017-01-16 00:00:00,2018-07-03 01:54:17
5,362,2,JOHNSON PAULA ANN,25671,2017-02-08 00:00:00,2018-07-03 01:54:17
6,362,2,OYOLU CHUKWUEMEKA A.,23960,2017-02-07 00:00:00,2018-07-03 01:54:17
7,362,2,ZIEMBA LAWRENCE MICHAEL,24323,2017-02-08 00:00:00,2018-07-03 01:54:17
8,362,2,WHITTINGTON MARNA C,18134,2017-01-16 00:00:00,2018-07-03 01:54:17
