,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,125,2,"Vanguard Group, Inc. (The)",31811809,2017-12-30 00:00:00,9.56%,2160976195,2018-07-03 00:25:22
1,125,2,Blackrock Inc.,19519304,2017-12-30 00:00:00,5.87%,1325946326,2018-07-03 00:25:22
2,125,2,Bank Of New York Mellon Corporation,16428194,2017-12-30 00:00:00,4.94%,1115967223,2018-07-03 00:25:22
3,125,2,"Wellington Management Company, LLP",14755185,2017-12-30 00:00:00,4.44%,1002319721,2018-07-03 00:25:22
4,125,2,"FMR, LLC",14635583,2017-12-30 00:00:00,4.40%,994195157,2018-07-03 00:25:22
5,125,2,State Street Corporation,12810824,2017-12-30 00:00:00,3.85%,870239278,2018-07-03 00:25:22
6,125,2,Generation Investment Management LLP,10903279,2017-12-30 00:00:00,3.28%,740659745,2018-07-03 00:25:22
7,125,2,"Loomis Sayles & Company, LP",10420297,2017-12-30 00:00:00,3.13%,707850778,2018-07-03 00:25:22
8,125,2,"Fiduciary Management, Inc.",6932334,2017-12-30 00:00:00,2.08%,470913450,2018-07-03 00:25:22
9,125,2,"AllianceBernstein, L.P.",5610869,2017-12-30 00:00:00,1.69%,381146332,2018-07-03 00:25:22
0,125,2,Vanguard Specialized-Health Care Fund,14511817,2017-07-30 00:00:00,4.36%,937463356,2018-07-03 00:25:22
1,125,2,Vanguard Mid-Cap Index Fund,7348190,2017-06-29 00:00:00,2.21%,487478897,2018-07-03 00:25:22
2,125,2,Vanguard Total Stock Market Index Fund,6828047,2017-06-29 00:00:00,2.05%,452972612,2018-07-03 00:25:22
3,125,2,Vanguard 500 Index Fund,4638160,2017-06-29 00:00:00,1.39%,307695517,2018-07-03 00:25:22
4,125,2,SPDR S&P 500 ETF Trust,3994490,2018-01-30 00:00:00,1.20%,274541311,2018-07-03 00:25:22
5,125,2,FMI Large Cap Fund,3399000,2017-09-29 00:00:00,1.02%,241566928,2018-07-03 00:25:22
6,125,2,Vanguard Institutional Index Fund-Institutional Index Fund,3223616,2017-06-29 00:00:00,0.97%,213854673,2018-07-03 00:25:22
7,125,2,"Powershares Exhg Traded Fd Tr-Powershares QQQ Tr, Series 1",2685579,2018-01-30 00:00:00,0.81%,184579853,2018-07-03 00:25:22
8,125,2,New Perspective Fund Inc,2453000,2017-12-30 00:00:00,0.74%,166632290,2018-07-03 00:25:22
9,125,2,Loomis Sayles Growth Fund,2399941,2017-06-29 00:00:00,0.72%,159212077,2018-07-03 00:25:22
