,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,499,2,"Vanguard Group, Inc. (The)",10612617,2017-12-30 00:00:00,11.25%,1283277628,2018-07-03 02:45:31
1,499,2,Blackrock Inc.,10061963,2017-12-30 00:00:00,10.66%,1216692547,2018-07-03 02:45:31
2,499,2,"Wellington Management Company, LLP",4974705,2017-12-30 00:00:00,5.27%,601541319,2018-07-03 02:45:31
3,499,2,State Street Corporation,4427862,2017-12-30 00:00:00,4.69%,535417064,2018-07-03 02:45:31
4,499,2,Bank Of New York Mellon Corporation,2571947,2017-12-30 00:00:00,2.73%,310999826,2018-07-03 02:45:31
5,499,2,Bank of America Corporation,2368713,2017-12-30 00:00:00,2.51%,286424771,2018-07-03 02:45:31
6,499,2,Wells Fargo & Company,2328705,2017-12-30 00:00:00,2.47%,281587004,2018-07-03 02:45:31
7,499,2,Lsv Asset Management,1766117,2017-12-30 00:00:00,1.87%,213558864,2018-07-03 02:45:31
8,499,2,Santa Barbara Asset Management,1453171,2017-12-30 00:00:00,1.54%,175717434,2018-07-03 02:45:31
9,499,2,Iridian Asset Management LLC,1427063,2017-12-30 00:00:00,1.51%,172560455,2018-07-03 02:45:31
0,499,2,iShares Select Dividend ETF,2299196,2018-01-30 00:00:00,2.44%,289629722,2018-07-03 02:45:31
1,499,2,Vanguard Small-Cap Index Fund,2193244,2017-06-29 00:00:00,2.32%,242594720,2018-07-03 02:45:31
2,499,2,Vanguard Total Stock Market Index Fund,2159313,2017-06-29 00:00:00,2.29%,238841612,2018-07-03 02:45:31
3,499,2,Hartford Mid Cap Fund,1411370,2017-10-30 00:00:00,1.50%,163112030,2018-07-03 02:45:31
4,499,2,"First Eagle Fund Of America, Inc.",1217960,2017-07-30 00:00:00,1.29%,133695465,2018-07-03 02:45:31
5,499,2,SPDR S&P 500 ETF Trust,1186445,2018-01-30 00:00:00,1.26%,149456478,2018-07-03 02:45:31
6,499,2,Vanguard Extended Market Index Fund,1184515,2017-06-29 00:00:00,1.26%,131019204,2018-07-03 02:45:31
7,499,2,Wells Fargo Special Mid Cap Value Fd,942300,2018-01-30 00:00:00,1.00%,118701532,2018-07-03 02:45:31
8,499,2,Select Sector SPDR Fund-Materials,781690,2018-01-30 00:00:00,0.83%,98469490,2018-07-03 02:45:31
9,499,2,Vanguard Small Cap Value Index Fund,707431,2017-06-29 00:00:00,0.75%,78248943,2018-07-03 02:45:31
