,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,517,2,2,2018-07-03 02:52:03,2018-07-03,Market Cap (intraday) 5,12.94B
1,517,2,2,2018-07-03 02:52:03,2018-07-03,Enterprise Value 3,18.11B
2,517,2,2,2018-07-03 02:52:03,2018-07-03,Trailing P/E,47.39
3,517,2,2,2018-07-03 02:52:03,2018-07-03,Forward P/E 1,50.07
4,517,2,2,2018-07-03 02:52:03,2018-07-03,PEG Ratio (5 yr expected) 1,449.60
5,517,2,2,2018-07-03 02:52:03,2018-07-03,Price/Sales (ttm),10.97
6,517,2,2,2018-07-03 02:52:03,2018-07-03,Price/Book (mrq),2.07
7,517,2,2,2018-07-03 02:52:03,2018-07-03,Enterprise Value/Revenue 3,15.35
8,517,2,2,2018-07-03 02:52:03,2018-07-03,Enterprise Value/EBITDA 6,24.43
0,517,3,2,2018-07-03 02:52:03,2018-07-03,Fiscal Year Ends,"Dec 31, 2017"
1,517,3,2,2018-07-03 02:52:03,2018-07-03,Most Recent Quarter (mrq),"Mar 31, 2018"
0,517,3,2,2018-07-03 02:52:03,2018-07-03,Profit Margin,22.30%
1,517,3,2,2018-07-03 02:52:03,2018-07-03,Operating Margin (ttm),27.74%
0,517,3,2,2018-07-03 02:52:03,2018-07-03,Return on Assets (ttm),1.73%
1,517,3,2,2018-07-03 02:52:03,2018-07-03,Return on Equity (ttm),4.68%
0,517,3,2,2018-07-03 02:52:03,2018-07-03,Revenue (ttm),1.18B
1,517,3,2,2018-07-03 02:52:03,2018-07-03,Revenue Per Share (ttm),12.48
2,517,3,2,2018-07-03 02:52:03,2018-07-03,Quarterly Revenue Growth (yoy),18.50%
3,517,3,2,2018-07-03 02:52:03,2018-07-03,Gross Profit (ttm),803.81M
4,517,3,2,2018-07-03 02:52:03,2018-07-03,EBITDA,741.1M
5,517,3,2,2018-07-03 02:52:03,2018-07-03,Net Income Avi to Common (ttm),252.12M
6,517,3,2,2018-07-03 02:52:03,2018-07-03,Diluted EPS (ttm),2.65
7,517,3,2,2018-07-03 02:52:03,2018-07-03,Quarterly Earnings Growth (yoy),225.20%
0,517,3,2,2018-07-03 02:52:03,2018-07-03,Total Cash (mrq),228.11M
1,517,3,2,2018-07-03 02:52:03,2018-07-03,Total Cash Per Share (mrq),2.21
2,517,3,2,2018-07-03 02:52:03,2018-07-03,Total Debt (mrq),5.21B
3,517,3,2,2018-07-03 02:52:03,2018-07-03,Total Debt/Equity (mrq),77.39
4,517,3,2,2018-07-03 02:52:03,2018-07-03,Current Ratio (mrq),1.04
5,517,3,2,2018-07-03 02:52:03,2018-07-03,Book Value Per Share (mrq),60.78
0,517,3,2,2018-07-03 02:52:03,2018-07-03,Operating Cash Flow (ttm),471.6M
1,517,3,2,2018-07-03 02:52:03,2018-07-03,Levered Free Cash Flow (ttm),422.25M
0,517,4,2,2018-07-03 02:52:03,2018-07-03,Beta,1.20
1,517,4,2,2018-07-03 02:52:03,2018-07-03,52-Week Change 3,4.32%
2,517,4,2,2018-07-03 02:52:03,2018-07-03,S&P500 52-Week Change 3,11.91%
3,517,4,2,2018-07-03 02:52:03,2018-07-03,52 Week High 3,134.37
4,517,4,2,2018-07-03 02:52:03,2018-07-03,52 Week Low 3,114.00
5,517,4,2,2018-07-03 02:52:03,2018-07-03,50-Day Moving Average 3,125.47
6,517,4,2,2018-07-03 02:52:03,2018-07-03,200-Day Moving Average 3,125.05
0,517,4,2,2018-07-03 02:52:03,2018-07-03,Avg Vol (3 month) 3,669.03k
1,517,4,2,2018-07-03 02:52:03,2018-07-03,Avg Vol (10 day) 3,830.08k
2,517,4,2,2018-07-03 02:52:03,2018-07-03,Shares Outstanding 5,102.98M
3,517,4,2,2018-07-03 02:52:03,2018-07-03,Float,101.44M
4,517,4,2,2018-07-03 02:52:03,2018-07-03,% Held by Insiders 1,1.34%
5,517,4,2,2018-07-03 02:52:03,2018-07-03,% Held by Institutions 1,109.58%
6,517,4,2,2018-07-03 02:52:03,2018-07-03,Shares Short 3,7.36M
7,517,4,2,2018-07-03 02:52:03,2018-07-03,Short Ratio 3,9.4
8,517,4,2,2018-07-03 02:52:03,2018-07-03,Short % of Float 3,8.76%
9,517,4,2,2018-07-03 02:52:03,2018-07-03,Shares Short (prior month) 3,7.92M
0,517,4,2,2018-07-03 02:52:03,2018-07-03,Forward Annual Dividend Rate 4,3.72
1,517,4,2,2018-07-03 02:52:03,2018-07-03,Forward Annual Dividend Yield 4,2.95%
2,517,4,2,2018-07-03 02:52:03,2018-07-03,Trailing Annual Dividend Rate 3,3.52
3,517,4,2,2018-07-03 02:52:03,2018-07-03,Trailing Annual Dividend Yield 3,2.79%
4,517,4,2,2018-07-03 02:52:03,2018-07-03,5 Year Average Dividend Yield 4,3.21
5,517,4,2,2018-07-03 02:52:03,2018-07-03,Payout Ratio 4,134.87%
6,517,4,2,2018-07-03 02:52:03,2018-07-03,Dividend Date 3,"Jul 16, 2018"
7,517,4,2,2018-07-03 02:52:03,2018-07-03,Ex-Dividend Date 4,"Jun 28, 2018"
8,517,4,2,2018-07-03 02:52:03,2018-07-03,Last Split Factor (new per old) 2,1/1
9,517,4,2,2018-07-03 02:52:03,2018-07-03,Last Split Date 3,"Apr 24, 2006"
