,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,64,2,"Vanguard Group, Inc. (The)",15752663,2017-12-30 00:00:00,7.17%,1458539009,2018-07-03 00:00:35
1,64,2,Blackrock Inc.,12384803,2017-12-30 00:00:00,5.64%,1146708864,2018-07-03 00:00:35
2,64,2,"Vulcan Value Partners, LLC",7530523,2017-12-30 00:00:00,3.43%,697251096,2018-07-03 00:00:35
3,64,2,JP Morgan Chase & Company,7188722,2017-12-30 00:00:00,3.27%,665603743,2018-07-03 00:00:35
4,64,2,State Street Corporation,7087328,2017-12-30 00:00:00,3.23%,656215673,2018-07-03 00:00:35
5,64,2,"Franklin Resources, Inc",4159824,2017-12-30 00:00:00,1.89%,385158088,2018-07-03 00:00:35
6,64,2,UBS Group AG,3299899,2017-12-30 00:00:00,1.50%,305537636,2018-07-03 00:00:35
7,64,2,FIL LTD,3163399,2017-12-30 00:00:00,1.44%,292899101,2018-07-03 00:00:35
8,64,2,Wells Fargo & Company,2872748,2017-12-30 00:00:00,1.31%,265987726,2018-07-03 00:00:35
9,64,2,Bank Of New York Mellon Corporation,2864488,2017-12-30 00:00:00,1.30%,265222933,2018-07-03 00:00:35
0,64,2,Vanguard Total Stock Market Index Fund,3766741,2017-06-29 00:00:00,1.71%,359836763,2018-07-03 00:00:35
1,64,2,Vanguard 500 Index Fund,2619312,2017-06-29 00:00:00,1.19%,250222872,2018-07-03 00:00:35
2,64,2,FMI Large Cap Fund,2557000,2017-09-29 00:00:00,1.16%,210773510,2018-07-03 00:00:35
3,64,2,SPDR S&P 500 ETF Trust,2096137,2018-01-30 00:00:00,0.95%,220283029,2018-07-03 00:00:35
4,64,2,JP Morgan Mid Cap Value Fund,2055382,2018-01-30 00:00:00,0.94%,216000086,2018-07-03 00:00:35
5,64,2,Vanguard Mid-Cap Index Fund,2022438,2017-06-29 00:00:00,0.92%,193203499,2018-07-03 00:00:35
6,64,2,Vanguard Specialized-Dividend Appreciation Index Fund,1855685,2017-07-30 00:00:00,0.84%,174378721,2018-07-03 00:00:35
7,64,2,Vanguard Institutional Index Fund-Institutional Index Fund,1819653,2017-06-29 00:00:00,0.83%,173831448,2018-07-03 00:00:35
8,64,2,"Templeton Growth Fund, Inc.",1595000,2017-06-29 00:00:00,0.73%,152370348,2018-07-03 00:00:35
9,64,2,iShares Core S&P 500 ETF,1052155,2018-01-30 00:00:00,0.48%,110570965,2018-07-03 00:00:35
