,instrument_id,Name,Title,Pay,Exercised,year_born,data_vendor_id,refreshed_at
0,443,Mr. Nicholas William Alexos,Exec. VP & CFO,0,0,1964,2,2018-07-03 02:24:43
1,443,Mr. Keith John Ebling,"EVP, Gen. Counsel & Sec.",0,0,1969,2,2018-07-03 02:24:43
2,443,Ms. Maureen J. MacInnis,"Sr. VP, Chief HR Officer & Communications",751.57k,1.74M,1961,2,2018-07-03 02:24:43
3,443,Mr. Robert J. Size,Interim Pres & COO,0,0,1959,2,2018-07-03 02:24:43
4,443,Mr. Donald M. Casey Jr.,CEO & Director,0,0,1960,2,2018-07-03 02:24:43
