,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,143,8,2,2018-07-03 00:31:58,Current Qtr. (Jun 2018),No. of Analysts,10.0
1,143,8,2,2018-07-03 00:31:58,Current Qtr. (Jun 2018),Avg. Estimate,0.31
2,143,8,2,2018-07-03 00:31:58,Current Qtr. (Jun 2018),Low Estimate,0.27
3,143,8,2,2018-07-03 00:31:58,Current Qtr. (Jun 2018),High Estimate,0.35
4,143,8,2,2018-07-03 00:31:58,Current Qtr. (Jun 2018),Year Ago EPS,0.29
5,143,8,2,2018-07-03 00:31:58,Next Qtr. (Sep 2018),No. of Analysts,10.0
6,143,8,2,2018-07-03 00:31:58,Next Qtr. (Sep 2018),Avg. Estimate,0.42
7,143,8,2,2018-07-03 00:31:58,Next Qtr. (Sep 2018),Low Estimate,0.39
8,143,8,2,2018-07-03 00:31:58,Next Qtr. (Sep 2018),High Estimate,0.48
9,143,8,2,2018-07-03 00:31:58,Next Qtr. (Sep 2018),Year Ago EPS,0.38
10,143,8,2,2018-07-03 00:31:58,Current Year (2018),No. of Analysts,11.0
11,143,8,2,2018-07-03 00:31:58,Current Year (2018),Avg. Estimate,1.6
12,143,8,2,2018-07-03 00:31:58,Current Year (2018),Low Estimate,1.56
13,143,8,2,2018-07-03 00:31:58,Current Year (2018),High Estimate,1.63
14,143,8,2,2018-07-03 00:31:58,Current Year (2018),Year Ago EPS,1.37
15,143,8,2,2018-07-03 00:31:58,Next Year (2019),No. of Analysts,15.0
16,143,8,2,2018-07-03 00:31:58,Next Year (2019),Avg. Estimate,1.68
17,143,8,2,2018-07-03 00:31:58,Next Year (2019),Low Estimate,1.64
18,143,8,2,2018-07-03 00:31:58,Next Year (2019),High Estimate,1.71
19,143,8,2,2018-07-03 00:31:58,Next Year (2019),Year Ago EPS,1.6
0,143,9,2,2018-07-03 00:31:58,Current Qtr. (Jun 2018),No. of Analysts,7
1,143,9,2,2018-07-03 00:31:58,Current Qtr. (Jun 2018),Avg. Estimate,2.05B
2,143,9,2,2018-07-03 00:31:58,Current Qtr. (Jun 2018),Low Estimate,1.7B
3,143,9,2,2018-07-03 00:31:58,Current Qtr. (Jun 2018),High Estimate,2.21B
4,143,9,2,2018-07-03 00:31:58,Current Qtr. (Jun 2018),Year Ago Sales,2.14B
5,143,9,2,2018-07-03 00:31:58,Current Qtr. (Jun 2018),Sales Growth (year/est),-4.40%
6,143,9,2,2018-07-03 00:31:58,Next Qtr. (Sep 2018),No. of Analysts,7
7,143,9,2,2018-07-03 00:31:58,Next Qtr. (Sep 2018),Avg. Estimate,2.1B
8,143,9,2,2018-07-03 00:31:58,Next Qtr. (Sep 2018),Low Estimate,1.66B
9,143,9,2,2018-07-03 00:31:58,Next Qtr. (Sep 2018),High Estimate,2.78B
10,143,9,2,2018-07-03 00:31:58,Next Qtr. (Sep 2018),Year Ago Sales,2.1B
11,143,9,2,2018-07-03 00:31:58,Next Qtr. (Sep 2018),Sales Growth (year/est),0.30%
12,143,9,2,2018-07-03 00:31:58,Current Year (2018),No. of Analysts,9
13,143,9,2,2018-07-03 00:31:58,Current Year (2018),Avg. Estimate,9.63B
14,143,9,2,2018-07-03 00:31:58,Current Year (2018),Low Estimate,8.67B
15,143,9,2,2018-07-03 00:31:58,Current Year (2018),High Estimate,10.24B
16,143,9,2,2018-07-03 00:31:58,Current Year (2018),Year Ago Sales,9.61B
17,143,9,2,2018-07-03 00:31:58,Current Year (2018),Sales Growth (year/est),0.10%
18,143,9,2,2018-07-03 00:31:58,Next Year (2019),No. of Analysts,12
19,143,9,2,2018-07-03 00:31:58,Next Year (2019),Avg. Estimate,9.98B
20,143,9,2,2018-07-03 00:31:58,Next Year (2019),Low Estimate,8.88B
21,143,9,2,2018-07-03 00:31:58,Next Year (2019),High Estimate,11.35B
22,143,9,2,2018-07-03 00:31:58,Next Year (2019),Year Ago Sales,9.63B
23,143,9,2,2018-07-03 00:31:58,Next Year (2019),Sales Growth (year/est),3.60%
0,143,10,2,2018-07-03 00:31:58,6/29/2017,EPS Est.,0.22
1,143,10,2,2018-07-03 00:31:58,6/29/2017,EPS Actual,0.29
2,143,10,2,2018-07-03 00:31:58,6/29/2017,Difference,0.07
3,143,10,2,2018-07-03 00:31:58,6/29/2017,Surprise %,31.80%
4,143,10,2,2018-07-03 00:31:58,9/29/2017,EPS Est.,0.39
5,143,10,2,2018-07-03 00:31:58,9/29/2017,EPS Actual,0.38
6,143,10,2,2018-07-03 00:31:58,9/29/2017,Difference,-0.01
7,143,10,2,2018-07-03 00:31:58,9/29/2017,Surprise %,-2.60%
8,143,10,2,2018-07-03 00:31:58,12/30/2017,EPS Est.,0.3
9,143,10,2,2018-07-03 00:31:58,12/30/2017,EPS Actual,0.33
10,143,10,2,2018-07-03 00:31:58,12/30/2017,Difference,0.03
11,143,10,2,2018-07-03 00:31:58,12/30/2017,Surprise %,10.00%
12,143,10,2,2018-07-03 00:31:58,3/30/2018,EPS Est.,0.44
13,143,10,2,2018-07-03 00:31:58,3/30/2018,EPS Actual,0.55
14,143,10,2,2018-07-03 00:31:58,3/30/2018,Difference,0.11
15,143,10,2,2018-07-03 00:31:58,3/30/2018,Surprise %,25.00%
0,143,11,2,2018-07-03 00:31:58,Current Qtr. (Jun 2018),Current Estimate,0.31
1,143,11,2,2018-07-03 00:31:58,Current Qtr. (Jun 2018),7 Days Ago,0.31
2,143,11,2,2018-07-03 00:31:58,Current Qtr. (Jun 2018),30 Days Ago,0.3
3,143,11,2,2018-07-03 00:31:58,Current Qtr. (Jun 2018),60 Days Ago,0.31
4,143,11,2,2018-07-03 00:31:58,Current Qtr. (Jun 2018),90 Days Ago,0.32
5,143,11,2,2018-07-03 00:31:58,Next Qtr. (Sep 2018),Current Estimate,0.42
6,143,11,2,2018-07-03 00:31:58,Next Qtr. (Sep 2018),7 Days Ago,0.42
7,143,11,2,2018-07-03 00:31:58,Next Qtr. (Sep 2018),30 Days Ago,0.41
8,143,11,2,2018-07-03 00:31:58,Next Qtr. (Sep 2018),60 Days Ago,0.43
9,143,11,2,2018-07-03 00:31:58,Next Qtr. (Sep 2018),90 Days Ago,0.43
10,143,11,2,2018-07-03 00:31:58,Current Year (2018),Current Estimate,1.6
11,143,11,2,2018-07-03 00:31:58,Current Year (2018),7 Days Ago,1.6
12,143,11,2,2018-07-03 00:31:58,Current Year (2018),30 Days Ago,1.6
13,143,11,2,2018-07-03 00:31:58,Current Year (2018),60 Days Ago,1.56
14,143,11,2,2018-07-03 00:31:58,Current Year (2018),90 Days Ago,1.56
15,143,11,2,2018-07-03 00:31:58,Next Year (2019),Current Estimate,1.68
16,143,11,2,2018-07-03 00:31:58,Next Year (2019),7 Days Ago,1.68
17,143,11,2,2018-07-03 00:31:58,Next Year (2019),30 Days Ago,1.68
18,143,11,2,2018-07-03 00:31:58,Next Year (2019),60 Days Ago,1.65
19,143,11,2,2018-07-03 00:31:58,Next Year (2019),90 Days Ago,1.65
0,143,12,2,2018-07-03 00:31:58,Current Qtr. (Jun 2018),Up Last 7 Days,
1,143,12,2,2018-07-03 00:31:58,Current Qtr. (Jun 2018),Up Last 30 Days,1.0
2,143,12,2,2018-07-03 00:31:58,Current Qtr. (Jun 2018),Down Last 7 Days,
3,143,12,2,2018-07-03 00:31:58,Current Qtr. (Jun 2018),Down Last 30 Days,
4,143,12,2,2018-07-03 00:31:58,Next Qtr. (Sep 2018),Up Last 7 Days,
5,143,12,2,2018-07-03 00:31:58,Next Qtr. (Sep 2018),Up Last 30 Days,1.0
6,143,12,2,2018-07-03 00:31:58,Next Qtr. (Sep 2018),Down Last 7 Days,
7,143,12,2,2018-07-03 00:31:58,Next Qtr. (Sep 2018),Down Last 30 Days,
8,143,12,2,2018-07-03 00:31:58,Current Year (2018),Up Last 7 Days,
9,143,12,2,2018-07-03 00:31:58,Current Year (2018),Up Last 30 Days,
10,143,12,2,2018-07-03 00:31:58,Current Year (2018),Down Last 7 Days,
11,143,12,2,2018-07-03 00:31:58,Current Year (2018),Down Last 30 Days,
12,143,12,2,2018-07-03 00:31:58,Next Year (2019),Up Last 7 Days,1.0
13,143,12,2,2018-07-03 00:31:58,Next Year (2019),Up Last 30 Days,1.0
14,143,12,2,2018-07-03 00:31:58,Next Year (2019),Down Last 7 Days,
15,143,12,2,2018-07-03 00:31:58,Next Year (2019),Down Last 30 Days,
0,143,13,2,2018-07-03 00:31:58,Current Qtr.,CNP,6.90%
1,143,13,2,2018-07-03 00:31:58,Next Qtr.,CNP,10.50%
2,143,13,2,2018-07-03 00:31:58,Current Year,CNP,16.80%
3,143,13,2,2018-07-03 00:31:58,Next Year,CNP,5.00%
4,143,13,2,2018-07-03 00:31:58,Next 5 Years (per annum),CNP,8.47%
5,143,13,2,2018-07-03 00:31:58,Past 5 Years (per annum),CNP,6.01%
6,143,13,2,2018-07-03 00:31:58,Current Qtr.,Industry,
7,143,13,2,2018-07-03 00:31:58,Next Qtr.,Industry,
8,143,13,2,2018-07-03 00:31:58,Current Year,Industry,
9,143,13,2,2018-07-03 00:31:58,Next Year,Industry,
10,143,13,2,2018-07-03 00:31:58,Next 5 Years (per annum),Industry,
11,143,13,2,2018-07-03 00:31:58,Past 5 Years (per annum),Industry,
12,143,13,2,2018-07-03 00:31:58,Current Qtr.,Sector,
13,143,13,2,2018-07-03 00:31:58,Next Qtr.,Sector,
14,143,13,2,2018-07-03 00:31:58,Current Year,Sector,
15,143,13,2,2018-07-03 00:31:58,Next Year,Sector,
16,143,13,2,2018-07-03 00:31:58,Next 5 Years (per annum),Sector,
17,143,13,2,2018-07-03 00:31:58,Past 5 Years (per annum),Sector,
18,143,13,2,2018-07-03 00:31:58,Current Qtr.,S&P 500,0.42
19,143,13,2,2018-07-03 00:31:58,Next Qtr.,S&P 500,0.47
20,143,13,2,2018-07-03 00:31:58,Current Year,S&P 500,0.22
21,143,13,2,2018-07-03 00:31:58,Next Year,S&P 500,0.1
22,143,13,2,2018-07-03 00:31:58,Next 5 Years (per annum),S&P 500,0.11
23,143,13,2,2018-07-03 00:31:58,Past 5 Years (per annum),S&P 500,
