,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,75,2,"Vanguard Group, Inc. (The)",30374381,2017-12-30 00:00:00,8.21%,2714862090,2018-07-03 00:06:16
1,75,2,Blackrock Inc.,23933612,2017-12-30 00:00:00,6.47%,2139186174,2018-07-03 00:06:16
2,75,2,JP Morgan Chase & Company,18884094,2017-12-30 00:00:00,5.11%,1687860269,2018-07-03 00:06:16
3,75,2,Capital World Investors,17380275,2017-12-30 00:00:00,4.70%,1553448931,2018-07-03 00:06:16
4,75,2,State Street Corporation,14070982,2017-12-30 00:00:00,3.80%,1257664332,2018-07-03 00:06:16
5,75,2,"Wellington Management Company, LLP",12571528,2017-12-30 00:00:00,3.40%,1123643138,2018-07-03 00:06:16
6,75,2,Massachusetts Financial Services Co.,10545555,2017-12-30 00:00:00,2.85%,942561676,2018-07-03 00:06:16
7,75,2,"Franklin Resources, Inc",10498953,2017-12-30 00:00:00,2.84%,938396390,2018-07-03 00:06:16
8,75,2,"FMR, LLC",9614761,2017-12-30 00:00:00,2.60%,859367311,2018-07-03 00:06:16
9,75,2,Wells Fargo & Company,8076108,2017-12-30 00:00:00,2.18%,721842510,2018-07-03 00:06:16
0,75,2,Vanguard Total Stock Market Index Fund,8392625,2017-06-29 00:00:00,2.27%,655799712,2018-07-03 00:06:16
1,75,2,Vanguard 500 Index Fund,5790695,2017-06-29 00:00:00,1.57%,452484903,2018-07-03 00:06:16
2,75,2,Washington Mutual Investors Fund,5786300,2017-12-30 00:00:00,1.56%,517179478,2018-07-03 00:06:16
3,75,2,Income Fund of America Inc,5121600,2017-12-30 00:00:00,1.38%,457768593,2018-07-03 00:06:16
4,75,2,SPDR S&P 500 ETF Trust,4650934,2018-01-30 00:00:00,1.26%,436164584,2018-07-03 00:06:16
5,75,2,Franklin Managed Trust - Rising Dividends Fund,4463919,2017-06-29 00:00:00,1.21%,348810627,2018-07-03 00:06:16
6,75,2,Vanguard/Wellesley Income Fund,4279197,2017-06-29 00:00:00,1.16%,334376450,2018-07-03 00:06:16
7,75,2,Fundamental Investors Inc,4077000,2017-12-30 00:00:00,1.10%,364402248,2018-07-03 00:06:16
8,75,2,Vanguard Institutional Index Fund-Institutional Index Fund,4030718,2017-06-29 00:00:00,1.09%,314960302,2018-07-03 00:06:16
9,75,2,Vanguard Fenway Funds-Equity Income Fund,3979252,2017-06-29 00:00:00,1.08%,310938748,2018-07-03 00:06:16
