,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,196,2,2,2018-07-03 00:51:41,2018-07-03,Market Cap (intraday) 5,12.82B
1,196,2,2,2018-07-03 00:51:41,2018-07-03,Enterprise Value 3,11.8B
2,196,2,2,2018-07-03 00:51:41,2018-07-03,Trailing P/E,24.96
3,196,2,2,2018-07-03 00:51:41,2018-07-03,Forward P/E 1,21.58
4,196,2,2,2018-07-03 00:51:41,2018-07-03,PEG Ratio (5 yr expected) 1,2.05
5,196,2,2,2018-07-03 00:51:41,2018-07-03,Price/Sales (ttm),1.77
6,196,2,2,2018-07-03 00:51:41,2018-07-03,Price/Book (mrq),6.46
7,196,2,2,2018-07-03 00:51:41,2018-07-03,Enterprise Value/Revenue 3,1.63
8,196,2,2,2018-07-03 00:51:41,2018-07-03,Enterprise Value/EBITDA 6,14.85
0,196,3,2,2018-07-03 00:51:41,2018-07-03,Fiscal Year Ends,"Dec 31, 2017"
1,196,3,2,2018-07-03 00:51:41,2018-07-03,Most Recent Quarter (mrq),"Mar 31, 2018"
0,196,3,2,2018-07-03 00:51:41,2018-07-03,Profit Margin,7.36%
1,196,3,2,2018-07-03 00:51:41,2018-07-03,Operating Margin (ttm),10.28%
0,196,3,2,2018-07-03 00:51:41,2018-07-03,Return on Assets (ttm),15.19%
1,196,3,2,2018-07-03 00:51:41,2018-07-03,Return on Equity (ttm),27.10%
0,196,3,2,2018-07-03 00:51:41,2018-07-03,Revenue (ttm),7.23B
1,196,3,2,2018-07-03 00:51:41,2018-07-03,Revenue Per Share (ttm),40.57
2,196,3,2,2018-07-03 00:51:41,2018-07-03,Quarterly Revenue Growth (yoy),20.00%
3,196,3,2,2018-07-03 00:51:41,2018-07-03,Gross Profit (ttm),2.32B
4,196,3,2,2018-07-03 00:51:41,2018-07-03,EBITDA,794.27M
5,196,3,2,2018-07-03 00:51:41,2018-07-03,Net Income Avi to Common (ttm),531.77M
6,196,3,2,2018-07-03 00:51:41,2018-07-03,Diluted EPS (ttm),2.94
7,196,3,2,2018-07-03 00:51:41,2018-07-03,Quarterly Earnings Growth (yoy),45.50%
0,196,3,2,2018-07-03 00:51:41,2018-07-03,Total Cash (mrq),1.13B
1,196,3,2,2018-07-03 00:51:41,2018-07-03,Total Cash Per Share (mrq),6.49
2,196,3,2,2018-07-03 00:51:41,2018-07-03,Total Debt (mrq),
3,196,3,2,2018-07-03 00:51:41,2018-07-03,Total Debt/Equity (mrq),
4,196,3,2,2018-07-03 00:51:41,2018-07-03,Current Ratio (mrq),2.20
5,196,3,2,2018-07-03 00:51:41,2018-07-03,Book Value Per Share (mrq),11.36
0,196,3,2,2018-07-03 00:51:41,2018-07-03,Operating Cash Flow (ttm),528.44M
1,196,3,2,2018-07-03 00:51:41,2018-07-03,Levered Free Cash Flow (ttm),483.8M
0,196,4,2,2018-07-03 00:51:41,2018-07-03,Beta,0.58
1,196,4,2,2018-07-03 00:51:41,2018-07-03,52-Week Change 3,28.27%
2,196,4,2,2018-07-03 00:51:41,2018-07-03,S&P500 52-Week Change 3,11.91%
3,196,4,2,2018-07-03 00:51:41,2018-07-03,52 Week High 3,78.16
4,196,4,2,2018-07-03 00:51:41,2018-07-03,52 Week Low 3,54.32
5,196,4,2,2018-07-03 00:51:41,2018-07-03,50-Day Moving Average 3,74.48
6,196,4,2,2018-07-03 00:51:41,2018-07-03,200-Day Moving Average 3,66.95
0,196,4,2,2018-07-03 00:51:41,2018-07-03,Avg Vol (3 month) 3,1.31M
1,196,4,2,2018-07-03 00:51:41,2018-07-03,Avg Vol (10 day) 3,1.43M
2,196,4,2,2018-07-03 00:51:41,2018-07-03,Shares Outstanding 5,174.68M
3,196,4,2,2018-07-03 00:51:41,2018-07-03,Float,173.08M
4,196,4,2,2018-07-03 00:51:41,2018-07-03,% Held by Insiders 1,0.62%
5,196,4,2,2018-07-03 00:51:41,2018-07-03,% Held by Institutions 1,96.91%
6,196,4,2,2018-07-03 00:51:41,2018-07-03,Shares Short 3,7.17M
7,196,4,2,2018-07-03 00:51:41,2018-07-03,Short Ratio 3,5.25
8,196,4,2,2018-07-03 00:51:41,2018-07-03,Short % of Float 3,4.65%
9,196,4,2,2018-07-03 00:51:41,2018-07-03,Shares Short (prior month) 3,8.2M
0,196,4,2,2018-07-03 00:51:41,2018-07-03,Forward Annual Dividend Rate 4,0.9
1,196,4,2,2018-07-03 00:51:41,2018-07-03,Forward Annual Dividend Yield 4,1.22%
2,196,4,2,2018-07-03 00:51:41,2018-07-03,Trailing Annual Dividend Rate 3,0.84
3,196,4,2,2018-07-03 00:51:41,2018-07-03,Trailing Annual Dividend Yield 3,1.15%
4,196,4,2,2018-07-03 00:51:41,2018-07-03,5 Year Average Dividend Yield 4,1.43
5,196,4,2,2018-07-03 00:51:41,2018-07-03,Payout Ratio 4,28.57%
6,196,4,2,2018-07-03 00:51:41,2018-07-03,Dividend Date 3,"Jun 15, 2018"
7,196,4,2,2018-07-03 00:51:41,2018-07-03,Ex-Dividend Date 4,"May 31, 2018"
8,196,4,2,2018-07-03 00:51:41,2018-07-03,Last Split Factor (new per old) 2,2/1
9,196,4,2,2018-07-03 00:51:41,2018-07-03,Last Split Date 3,"Jun 26, 2006"
