,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,90,2,"Vanguard Group, Inc. (The)",23178777,2017-12-30 00:00:00,10.01%,1689037543,2018-07-03 00:12:16
1,90,2,Blackrock Inc.,15074188,2017-12-30 00:00:00,6.51%,1098456120,2018-07-03 00:12:16
2,90,2,"FMR, LLC",11692404,2017-12-30 00:00:00,5.05%,852025511,2018-07-03 00:12:16
3,90,2,State Street Corporation,9184670,2017-12-30 00:00:00,3.97%,669286928,2018-07-03 00:12:16
4,90,2,"Wellington Management Company, LLP",8055832,2017-12-30 00:00:00,3.48%,587028499,2018-07-03 00:12:16
5,90,2,Capital Research Global Investors,6278632,2017-12-30 00:00:00,2.71%,457523931,2018-07-03 00:12:16
6,90,2,Janus Henderson Group PLC,5911861,2017-12-30 00:00:00,2.55%,430797327,2018-07-03 00:12:16
7,90,2,Boston Partners,5172405,2017-12-30 00:00:00,2.23%,376913166,2018-07-03 00:12:16
8,90,2,Massachusetts Financial Services Co.,5048680,2017-12-30 00:00:00,2.18%,367897325,2018-07-03 00:12:16
9,90,2,"American Century Companies, Inc.",4067798,2017-12-30 00:00:00,1.76%,296420451,2018-07-03 00:12:16
0,90,2,Amcap Fund,6271000,2017-12-30 00:00:00,2.71%,456967787,2018-07-03 00:12:16
1,90,2,Vanguard Mid-Cap Index Fund,5688888,2017-06-29 00:00:00,2.46%,341845280,2018-07-03 00:12:16
2,90,2,Vanguard Total Stock Market Index Fund,5301286,2017-06-29 00:00:00,2.29%,318554276,2018-07-03 00:12:16
3,90,2,Vanguard 500 Index Fund,3628040,2017-06-29 00:00:00,1.57%,218008924,2018-07-03 00:12:16
4,90,2,SPDR S&P 500 ETF Trust,2930072,2018-01-30 00:00:00,1.27%,227051273,2018-07-03 00:12:16
5,90,2,Vanguard Institutional Index Fund-Institutional Index Fund,2523094,2017-06-29 00:00:00,1.09%,151612718,2018-07-03 00:12:16
6,90,2,John Hancock Fds III-Disciplined Value Mid Cap Fd,2415260,2018-01-30 00:00:00,1.04%,187158492,2018-07-03 00:12:16
7,90,2,JP Morgan Mid Cap Value Fund,2374050,2018-01-30 00:00:00,1.03%,183965129,2018-07-03 00:12:16
8,90,2,Janus Henderson Research Fund,2008026,2017-12-30 00:00:00,0.87%,146324860,2018-07-03 00:12:16
9,90,2,Prudential Jennison Mid-Cap Growth Fd,1923227,2018-01-30 00:00:00,0.83%,149030856,2018-07-03 00:12:16
