,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,484,2,Price (T.Rowe) Associates Inc,45202039,2017-12-30 00:00:00,16.35%,1957248254,2018-07-03 02:39:57
1,484,2,"Vanguard Group, Inc. (The)",27891906,2017-12-30 00:00:00,10.09%,1207719508,2018-07-03 02:39:57
2,484,2,Blackrock Inc.,20944980,2017-12-30 00:00:00,7.57%,906917618,2018-07-03 02:39:57
3,484,2,"Wellington Management Company, LLP",19538748,2017-12-30 00:00:00,7.07%,846027773,2018-07-03 02:39:57
4,484,2,Capital Research Global Investors,17182425,2017-12-30 00:00:00,6.21%,743998989,2018-07-03 02:39:57
5,484,2,Capital World Investors,15146288,2017-12-30 00:00:00,5.48%,655834258,2018-07-03 02:39:57
6,484,2,Parnassus Investments /ca,14240875,2017-12-30 00:00:00,5.15%,616629876,2018-07-03 02:39:57
7,484,2,State Street Corporation,11433593,2017-12-30 00:00:00,4.13%,495074568,2018-07-03 02:39:57
8,484,2,Victory Capital Management Inc.,6199017,2017-12-30 00:00:00,2.24%,268417431,2018-07-03 02:39:57
9,484,2,Wells Fargo & Company,5176800,2017-12-30 00:00:00,1.87%,224155436,2018-07-03 02:39:57
0,484,2,Price (T.Rowe) Mid Cap Growth Fund,12000000,2017-12-30 00:00:00,4.34%,519599990,2018-07-03 02:39:57
1,484,2,Vanguard Mid-Cap Index Fund,6922812,2017-06-29 00:00:00,2.50%,314918729,2018-07-03 02:39:57
2,484,2,Amcap Fund,6890600,2017-12-30 00:00:00,2.49%,298362974,2018-07-03 02:39:57
3,484,2,Vanguard Total Stock Market Index Fund,6440687,2017-06-29 00:00:00,2.33%,292986862,2018-07-03 02:39:57
4,484,2,Growth Fund Of America Inc,6375000,2017-12-30 00:00:00,2.31%,276037495,2018-07-03 02:39:57
5,484,2,American Funds Insurance Ser-Growth Fund,5413398,2017-12-30 00:00:00,1.96%,234400129,2018-07-03 02:39:57
6,484,2,Vanguard 500 Index Fund,4415648,2017-06-29 00:00:00,1.60%,200867834,2018-07-03 02:39:57
7,484,2,Price (T.Rowe) Mid-Cap Value Fund,4236233,2017-12-30 00:00:00,1.53%,183428885,2018-07-03 02:39:57
8,484,2,Parnassus Core Equity Fund,4082469,2017-09-29 00:00:00,1.48%,151745365,2018-07-03 02:39:57
9,484,2,Price (T.Rowe) Health Sciences Fund,3901700,2017-12-30 00:00:00,1.41%,168943607,2018-07-03 02:39:57
