,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,432,2,"Vanguard Group, Inc. (The)",7143517,2017-12-30 00:00:00,10.11%,1219184033,2018-07-03 02:20:34
1,432,2,Blackrock Inc.,4731601,2017-12-30 00:00:00,6.69%,807542334,2018-07-03 02:20:34
2,432,2,State Street Corporation,3524948,2017-12-30 00:00:00,4.99%,601602868,2018-07-03 02:20:34
3,432,2,"Greenhaven Associates, Inc.",2875555,2017-12-30 00:00:00,4.07%,490770966,2018-07-03 02:20:34
4,432,2,Primecap Management Company,2118711,2017-12-30 00:00:00,3.00%,361600402,2018-07-03 02:20:34
5,432,2,"Barrow, Hanley Mewhinney & Strauss, LLC",2004548,2017-12-30 00:00:00,2.84%,342116203,2018-07-03 02:20:34
6,432,2,"Oppenheimer Funds, Inc.",1722132,2017-12-30 00:00:00,2.44%,293916265,2018-07-03 02:20:34
7,432,2,Lsv Asset Management,1642877,2017-12-30 00:00:00,2.32%,280389814,2018-07-03 02:20:34
8,432,2,Newport Trust Co,1384249,2017-12-30 00:00:00,1.96%,236249774,2018-07-03 02:20:34
9,432,2,Lyrical Asset Management LP,1337388,2017-12-30 00:00:00,1.89%,228252007,2018-07-03 02:20:34
0,432,2,Vanguard Mid-Cap Index Fund,1828020,2017-06-29 00:00:00,2.59%,344618338,2018-07-03 02:20:34
1,432,2,Vanguard Total Stock Market Index Fund,1709560,2017-06-29 00:00:00,2.42%,322286258,2018-07-03 02:20:34
2,432,2,Vanguard 500 Index Fund,1167646,2017-06-29 00:00:00,1.65%,220124628,2018-07-03 02:20:34
3,432,2,SPDR S&P 500 ETF Trust,938662,2018-01-30 00:00:00,1.33%,171305815,2018-07-03 02:20:34
4,432,2,Vanguard Institutional Index Fund-Institutional Index Fund,811001,2017-06-29 00:00:00,1.15%,152889911,2018-07-03 02:20:34
5,432,2,Vanguard Selected Value Fund,791100,2017-07-30 00:00:00,1.12%,140625931,2018-07-03 02:20:34
6,432,2,Oppenheimer Main Street Fund,634670,2017-08-30 00:00:00,0.90%,106745148,2018-07-03 02:20:34
7,432,2,Vanguard Mid-Cap Value Index Fund,591782,2017-06-29 00:00:00,0.84%,111562745,2018-07-03 02:20:34
8,432,2,Diamond Hill Large Cap Fund,578822,2017-09-29 00:00:00,0.82%,105073556,2018-07-03 02:20:34
9,432,2,DFA U.S. Large Cap Value Series,537196,2017-07-30 00:00:00,0.76%,95491958,2018-07-03 02:20:34
