,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,321,8,2,2018-07-03 01:38:54,Current Qtr. (Jun 2018),No. of Analysts,12.0
1,321,8,2,2018-07-03 01:38:54,Current Qtr. (Jun 2018),Avg. Estimate,0.29
2,321,8,2,2018-07-03 01:38:54,Current Qtr. (Jun 2018),Low Estimate,0.2
3,321,8,2,2018-07-03 01:38:54,Current Qtr. (Jun 2018),High Estimate,0.34
4,321,8,2,2018-07-03 01:38:54,Current Qtr. (Jun 2018),Year Ago EPS,0.46
5,321,8,2,2018-07-03 01:38:54,Next Qtr. (Sep 2018),No. of Analysts,12.0
6,321,8,2,2018-07-03 01:38:54,Next Qtr. (Sep 2018),Avg. Estimate,0.4
7,321,8,2,2018-07-03 01:38:54,Next Qtr. (Sep 2018),Low Estimate,0.32
8,321,8,2,2018-07-03 01:38:54,Next Qtr. (Sep 2018),High Estimate,0.48
9,321,8,2,2018-07-03 01:38:54,Next Qtr. (Sep 2018),Year Ago EPS,0.35
10,321,8,2,2018-07-03 01:38:54,Current Year (2018),No. of Analysts,17.0
11,321,8,2,2018-07-03 01:38:54,Current Year (2018),Avg. Estimate,1.47
12,321,8,2,2018-07-03 01:38:54,Current Year (2018),Low Estimate,1.26
13,321,8,2,2018-07-03 01:38:54,Current Year (2018),High Estimate,1.75
14,321,8,2,2018-07-03 01:38:54,Current Year (2018),Year Ago EPS,1.46
15,321,8,2,2018-07-03 01:38:54,Next Year (2019),No. of Analysts,18.0
16,321,8,2,2018-07-03 01:38:54,Next Year (2019),Avg. Estimate,1.68
17,321,8,2,2018-07-03 01:38:54,Next Year (2019),Low Estimate,1.24
18,321,8,2,2018-07-03 01:38:54,Next Year (2019),High Estimate,2.27
19,321,8,2,2018-07-03 01:38:54,Next Year (2019),Year Ago EPS,1.47
0,321,9,2,2018-07-03 01:38:54,Current Qtr. (Jun 2018),No. of Analysts,6
1,321,9,2,2018-07-03 01:38:54,Current Qtr. (Jun 2018),Avg. Estimate,1.84B
2,321,9,2,2018-07-03 01:38:54,Current Qtr. (Jun 2018),Low Estimate,1.77B
3,321,9,2,2018-07-03 01:38:54,Current Qtr. (Jun 2018),High Estimate,1.9B
4,321,9,2,2018-07-03 01:38:54,Current Qtr. (Jun 2018),Year Ago Sales,1.88B
5,321,9,2,2018-07-03 01:38:54,Current Qtr. (Jun 2018),Sales Growth (year/est),-1.80%
6,321,9,2,2018-07-03 01:38:54,Next Qtr. (Sep 2018),No. of Analysts,5
7,321,9,2,2018-07-03 01:38:54,Next Qtr. (Sep 2018),Avg. Estimate,1.97B
8,321,9,2,2018-07-03 01:38:54,Next Qtr. (Sep 2018),Low Estimate,1.87B
9,321,9,2,2018-07-03 01:38:54,Next Qtr. (Sep 2018),High Estimate,2.06B
10,321,9,2,2018-07-03 01:38:54,Next Qtr. (Sep 2018),Year Ago Sales,1.88B
11,321,9,2,2018-07-03 01:38:54,Next Qtr. (Sep 2018),Sales Growth (year/est),4.80%
12,321,9,2,2018-07-03 01:38:54,Current Year (2018),No. of Analysts,12
13,321,9,2,2018-07-03 01:38:54,Current Year (2018),Avg. Estimate,7.52B
14,321,9,2,2018-07-03 01:38:54,Current Year (2018),Low Estimate,7B
15,321,9,2,2018-07-03 01:38:54,Current Year (2018),High Estimate,7.84B
16,321,9,2,2018-07-03 01:38:54,Current Year (2018),Year Ago Sales,7.35B
17,321,9,2,2018-07-03 01:38:54,Current Year (2018),Sales Growth (year/est),2.30%
18,321,9,2,2018-07-03 01:38:54,Next Year (2019),No. of Analysts,15
19,321,9,2,2018-07-03 01:38:54,Next Year (2019),Avg. Estimate,7.65B
20,321,9,2,2018-07-03 01:38:54,Next Year (2019),Low Estimate,6.78B
21,321,9,2,2018-07-03 01:38:54,Next Year (2019),High Estimate,8.33B
22,321,9,2,2018-07-03 01:38:54,Next Year (2019),Year Ago Sales,7.52B
23,321,9,2,2018-07-03 01:38:54,Next Year (2019),Sales Growth (year/est),1.80%
0,321,10,2,2018-07-03 01:38:54,6/29/2017,EPS Est.,0.26
1,321,10,2,2018-07-03 01:38:54,6/29/2017,EPS Actual,0.46
2,321,10,2,2018-07-03 01:38:54,6/29/2017,Difference,0.2
3,321,10,2,2018-07-03 01:38:54,6/29/2017,Surprise %,76.90%
4,321,10,2,2018-07-03 01:38:54,9/29/2017,EPS Est.,0.33
5,321,10,2,2018-07-03 01:38:54,9/29/2017,EPS Actual,0.35
6,321,10,2,2018-07-03 01:38:54,9/29/2017,Difference,0.02
7,321,10,2,2018-07-03 01:38:54,9/29/2017,Surprise %,6.10%
8,321,10,2,2018-07-03 01:38:54,12/30/2017,EPS Est.,0.38
9,321,10,2,2018-07-03 01:38:54,12/30/2017,EPS Actual,0.4
10,321,10,2,2018-07-03 01:38:54,12/30/2017,Difference,0.02
11,321,10,2,2018-07-03 01:38:54,12/30/2017,Surprise %,5.30%
12,321,10,2,2018-07-03 01:38:54,3/30/2018,EPS Est.,0.33
13,321,10,2,2018-07-03 01:38:54,3/30/2018,EPS Actual,0.35
14,321,10,2,2018-07-03 01:38:54,3/30/2018,Difference,0.02
15,321,10,2,2018-07-03 01:38:54,3/30/2018,Surprise %,6.10%
0,321,11,2,2018-07-03 01:38:54,Current Qtr. (Jun 2018),Current Estimate,0.29
1,321,11,2,2018-07-03 01:38:54,Current Qtr. (Jun 2018),7 Days Ago,0.29
2,321,11,2,2018-07-03 01:38:54,Current Qtr. (Jun 2018),30 Days Ago,0.31
3,321,11,2,2018-07-03 01:38:54,Current Qtr. (Jun 2018),60 Days Ago,0.31
