,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,202,2,"Vanguard Group, Inc. (The)",14089425,2017-12-30 00:00:00,10.48%,1338495375,2018-07-03 00:54:04
1,202,2,"Glenview Capital Management, LLC",10668384,2017-12-30 00:00:00,7.93%,1013496480,2018-07-03 00:54:04
2,202,2,"FMR, LLC",9382609,2017-12-30 00:00:00,6.98%,891347855,2018-07-03 00:54:04
3,202,2,Blackrock Inc.,9261241,2017-12-30 00:00:00,6.89%,879817895,2018-07-03 00:54:04
4,202,2,State Street Corporation,6305655,2017-12-30 00:00:00,4.69%,599037225,2018-07-03 00:54:04
5,202,2,Boston Partners,3232893,2017-12-30 00:00:00,2.40%,307124835,2018-07-03 00:54:04
6,202,2,"Ameriprise Financial, Inc.",2795422,2017-12-30 00:00:00,2.08%,265565090,2018-07-03 00:54:04
7,202,2,"Suvretta Capital Management, LLC",2698180,2017-12-30 00:00:00,2.01%,256327100,2018-07-03 00:54:04
8,202,2,Luther King Capital Management,2609401,2017-12-30 00:00:00,1.94%,247893095,2018-07-03 00:54:04
9,202,2,Northern Trust Corporation,2362110,2017-12-30 00:00:00,1.76%,224400450,2018-07-03 00:54:04
0,202,2,Vanguard Mid-Cap Index Fund,3313277,2017-06-29 00:00:00,2.46%,245215637,2018-07-03 00:54:04
1,202,2,Vanguard Total Stock Market Index Fund,3075889,2017-06-29 00:00:00,2.29%,227646551,2018-07-03 00:54:04
2,202,2,Vanguard 500 Index Fund,2113900,2017-06-29 00:00:00,1.57%,156449743,2018-07-03 00:54:04
3,202,2,Global X Fds-Global X Lithium ETF,2070922,2018-01-30 00:00:00,1.54%,189220148,2018-07-03 00:54:04
4,202,2,Fidelity Capital Appreciation Fund,1696010,2018-01-30 00:00:00,1.26%,154964438,2018-07-03 00:54:04
5,202,2,SPDR S&P 500 ETF Trust,1671085,2018-01-30 00:00:00,1.24%,152687041,2018-07-03 00:54:04
6,202,2,Vanguard Institutional Index Fund-Institutional Index Fund,1469310,2017-06-29 00:00:00,1.09%,108743636,2018-07-03 00:54:04
7,202,2,Fidelity Low-Priced Stock Fund,1397700,2017-10-30 00:00:00,1.04%,129077592,2018-07-03 00:54:04
8,202,2,AMG Managers Fairpointe Mid Cap Fund,1208750,2017-07-30 00:00:00,0.90%,92650689,2018-07-03 00:54:04
9,202,2,Select Sector SPDR Fund-Materials,1104654,2018-01-30 00:00:00,0.82%,100932239,2018-07-03 00:54:04
