,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,282,2,"Vanguard Group, Inc. (The)",65105267,2017-12-30 00:00:00,7.85%,6045675133,2018-07-03 01:24:22
1,282,2,Blackrock Inc.,58358962,2017-12-30 00:00:00,7.03%,5419213246,2018-07-03 01:24:22
2,282,2,State Street Corporation,36321824,2017-12-30 00:00:00,4.38%,3372844598,2018-07-03 01:24:22
3,282,2,Magellan Asset Management Ltd,24499155,2017-12-30 00:00:00,2.95%,2274991548,2018-07-03 01:24:22
4,282,2,JP Morgan Chase & Company,17408991,2017-12-30 00:00:00,2.10%,1616598914,2018-07-03 01:24:22
5,282,2,"FMR, LLC",15639180,2017-12-30 00:00:00,1.88%,1452254264,2018-07-03 01:24:22
6,282,2,Bank of America Corporation,12840936,2017-12-30 00:00:00,1.55%,1192409324,2018-07-03 01:24:22
7,282,2,"Barrow, Hanley Mewhinney & Strauss, LLC",12506080,2017-12-30 00:00:00,1.51%,1161314596,2018-07-03 01:24:22
8,282,2,Wells Fargo & Company,11854949,2017-12-30 00:00:00,1.43%,1100850571,2018-07-03 01:24:22
9,282,2,Northern Trust Corporation,10699660,2017-12-30 00:00:00,1.29%,993570434,2018-07-03 01:24:22
0,282,2,Vanguard Total Stock Market Index Fund,19720478,2017-06-29 00:00:00,2.38%,1505264121,2018-07-03 01:24:22
1,282,2,Vanguard 500 Index Fund,13596814,2017-06-29 00:00:00,1.64%,1037844837,2018-07-03 01:24:22
2,282,2,SPDR S&P 500 ETF Trust,10585023,2018-01-30 00:00:00,1.28%,1130903818,2018-07-03 01:24:22
3,282,2,Vanguard Institutional Index Fund-Institutional Index Fund,9417146,2017-06-29 00:00:00,1.13%,718810771,2018-07-03 01:24:22
4,282,2,Vanguard Specialized-Dividend Growth Fund,8344230,2017-07-30 00:00:00,1.01%,638166738,2018-07-03 01:24:22
5,282,2,Vanguard/Windsor II,7856401,2017-07-30 00:00:00,0.95%,600857574,2018-07-03 01:24:22
6,282,2,Vanguard Specialized-Dividend Appreciation Index Fund,7428914,2017-07-30 00:00:00,0.90%,568163367,2018-07-03 01:24:22
7,282,2,Vanguard Growth Index Fund,5456929,2017-06-29 00:00:00,0.66%,416527400,2018-07-03 01:24:22
8,282,2,iShares Core S&P 500 ETF,5401315,2018-01-30 00:00:00,0.65%,577076474,2018-07-03 01:24:22
9,282,2,Delaware Group Equity Funds II- Value Fund,5184866,2017-08-30 00:00:00,0.62%,382643126,2018-07-03 01:24:22
