,instrument_id,Name,Title,Pay,Exercised,year_born,data_vendor_id,refreshed_at
0,469,Mr. Thomas M. Rutledge,Chairman & CEO,9.93M,6.18M,1954,2,2018-07-03 02:34:26
1,469,Mr. John Bickham,Pres & COO,4.89M,7.5M,1950,2,2018-07-03 02:34:26
2,469,Mr. Christopher L. Winfrey,Exec. VP & CFO,2.04M,0,1976,2,2018-07-03 02:34:26
3,469,Mr. Kevin D. Howard,"Sr. VP of Fin., Controller & Chief Accounting Officer",0,0,1970,2,2018-07-03 02:34:26
4,469,Mr. David G. Ellen,Sr. Exec. VP,1.91M,0,1965,2,2018-07-03 02:34:26
