,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,522,2,"Vanguard Group, Inc. (The)",12575705,2017-12-30 00:00:00,17.18%,1680239952,2018-07-03 02:54:04
1,522,2,Blackrock Inc.,7899850,2017-12-30 00:00:00,10.79%,1055498963,2018-07-03 02:54:04
2,522,2,State Street Corporation,6241327,2017-12-30 00:00:00,8.53%,833903704,2018-07-03 02:54:04
3,522,2,JP Morgan Chase & Company,3977064,2017-12-30 00:00:00,5.43%,531375523,2018-07-03 02:54:04
4,522,2,Norges Bank Investment Management,2992470,2017-12-30 00:00:00,4.09%,399823918,2018-07-03 02:54:04
5,522,2,Invesco Ltd.,2732618,2017-12-30 00:00:00,3.73%,365105092,2018-07-03 02:54:04
6,522,2,Daiwa Securities Group Inc.,1519541,2017-12-30 00:00:00,2.08%,203025873,2018-07-03 02:54:04
7,522,2,Price (T.Rowe) Associates Inc,1518333,2017-12-30 00:00:00,2.07%,202864473,2018-07-03 02:54:04
8,522,2,"Goldman Sachs Group, Inc.",1396528,2017-12-30 00:00:00,1.91%,186590106,2018-07-03 02:54:04
9,522,2,Cohen & Steers Inc.,1261225,2017-12-30 00:00:00,1.72%,168512273,2018-07-03 02:54:04
0,522,2,Vanguard Specialized-REIT Index Fund,5190540,2017-07-30 00:00:00,7.09%,689355604,2018-07-03 02:54:04
1,522,2,Vanguard Mid-Cap Index Fund,1786194,2017-06-29 00:00:00,2.44%,227632567,2018-07-03 02:54:04
2,522,2,SPDR (R) Ser Tr- SPDR (R) S&P (R) Dividend ETF,1685466,2018-01-30 00:00:00,2.30%,204160491,2018-07-03 02:54:04
3,522,2,Vanguard Total Stock Market Index Fund,1654331,2017-06-29 00:00:00,2.26%,210827946,2018-07-03 02:54:04
4,522,2,Vanguard 500 Index Fund,1139674,2017-06-29 00:00:00,1.56%,145240057,2018-07-03 02:54:04
5,522,2,JP Morgan Mid Cap Value Fund,1020709,2018-01-30 00:00:00,1.39%,123638478,2018-07-03 02:54:04
6,522,2,Nuveen Real Estate Securities Fund,974733,2017-12-30 00:00:00,1.33%,130234076,2018-07-03 02:54:04
7,522,2,Price (T.Rowe) Real Estate Fund Inc.,972400,2017-12-30 00:00:00,1.33%,129922364,2018-07-03 02:54:04
8,522,2,SPDR S&P 500 ETF Trust,912572,2018-01-30 00:00:00,1.25%,110539843,2018-07-03 02:54:04
9,522,2,Vanguard Institutional Index Fund-Institutional Index Fund,790957,2017-06-29 00:00:00,1.08%,100799562,2018-07-03 02:54:04
