,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,417,14,2,2018-07-03 02:14:47,2018-07-03,% of Shares Held by All Insider,0.65%
1,417,14,2,2018-07-03 02:14:47,2018-07-03,% of Shares Held by Institutions,85.55%
2,417,14,2,2018-07-03 02:14:47,2018-07-03,% of Float Held by Institutions,86.11%
3,417,14,2,2018-07-03 02:14:47,2018-07-03,Number of Institutions Holding Shares,1145
