,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,557,2,CHAPLIN C EDWARD,2000,2017-09-12 00:00:00,2018-07-03 03:07:00
1,557,2,MURPHY CONOR,1462,2017-09-10 00:00:00,2018-07-03 03:07:00
2,557,2,DUMAIS LYNN A.,1131,2017-10-01 00:00:00,2018-07-03 03:07:00
