,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,206,2,Price (T.Rowe) Associates Inc,73452323,2017-12-30 00:00:00,10.69%,2250579131,2018-07-03 00:55:35
1,206,2,"Vanguard Group, Inc. (The)",57022613,2017-12-30 00:00:00,8.30%,1747172827,2018-07-03 00:55:35
2,206,2,Blackrock Inc.,45980059,2017-12-30 00:00:00,6.69%,1408828979,2018-07-03 00:55:35
3,206,2,State Street Corporation,39151484,2017-12-30 00:00:00,5.70%,1199601445,2018-07-03 00:55:35
4,206,2,Invesco Ltd.,37879642,2017-12-30 00:00:00,5.51%,1160632207,2018-07-03 00:55:35
5,206,2,Capital World Investors,23410000,2017-12-30 00:00:00,3.41%,717282385,2018-07-03 00:55:35
6,206,2,JP Morgan Chase & Company,19419027,2017-12-30 00:00:00,2.83%,594998975,2018-07-03 00:55:35
7,206,2,Boston Partners,14791076,2017-12-30 00:00:00,2.15%,453198559,2018-07-03 00:55:35
8,206,2,"Sanders Capital, Llc",13300838,2017-12-30 00:00:00,1.94%,407537668,2018-07-03 00:55:35
9,206,2,Northern Trust Corporation,9391114,2017-12-30 00:00:00,1.37%,287743727,2018-07-03 00:55:35
0,206,2,Vanguard Total Stock Market Index Fund,17325685,2017-06-29 00:00:00,2.52%,434701439,2018-07-03 00:55:35
1,206,2,Fundamental Investors Inc,12500000,2017-12-30 00:00:00,1.82%,382999992,2018-07-03 00:55:35
2,206,2,Vanguard 500 Index Fund,11837487,2017-06-29 00:00:00,1.72%,297002550,2018-07-03 00:55:35
3,206,2,Price (T.Rowe) Equity Income Fund,9800000,2017-12-30 00:00:00,1.43%,300271994,2018-07-03 00:55:35
4,206,2,Invesco Diversified Dividend Fund,9728387,2017-12-30 00:00:00,1.42%,298077771,2018-07-03 00:55:35
5,206,2,Price (T.Rowe) Mid-Cap Value Fund,8986300,2017-12-30 00:00:00,1.31%,275340226,2018-07-03 00:55:35
6,206,2,SPDR S&P 500 ETF Trust,8974415,2018-01-30 00:00:00,1.31%,297681329,2018-07-03 00:55:35
7,206,2,JP Morgan Mid Cap Value Fund,8849560,2018-01-30 00:00:00,1.29%,293539888,2018-07-03 00:55:35
8,206,2,Vanguard Institutional Index Fund-Institutional Index Fund,8225662,2017-06-29 00:00:00,1.20%,206381860,2018-07-03 00:55:35
9,206,2,Price (T.Rowe) Value Fund,8047549,2017-12-30 00:00:00,1.17%,246576896,2018-07-03 00:55:35
