,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,284,2,2,2018-07-03 01:24:57,2018-07-03,Market Cap (intraday) 5,28.39B
1,284,2,2,2018-07-03 01:24:57,2018-07-03,Enterprise Value 3,25.4B
2,284,2,2,2018-07-03 01:24:57,2018-07-03,Trailing P/E,16.83
3,284,2,2,2018-07-03 01:24:57,2018-07-03,Forward P/E 1,10.06
4,284,2,2,2018-07-03 01:24:57,2018-07-03,PEG Ratio (5 yr expected) 1,0.43
5,284,2,2,2018-07-03 01:24:57,2018-07-03,Price/Sales (ttm),2.76
6,284,2,2,2018-07-03 01:24:57,2018-07-03,Price/Book (mrq),4.17
7,284,2,2,2018-07-03 01:24:57,2018-07-03,Enterprise Value/Revenue 3,2.47
8,284,2,2,2018-07-03 01:24:57,2018-07-03,Enterprise Value/EBITDA 6,7.95
0,284,3,2,2018-07-03 01:24:57,2018-07-03,Fiscal Year Ends,"Jun 25, 2017"
1,284,3,2,2018-07-03 01:24:57,2018-07-03,Most Recent Quarter (mrq),"Mar 25, 2018"
0,284,3,2,2018-07-03 01:24:57,2018-07-03,Profit Margin,18.32%
1,284,3,2,2018-07-03 01:24:57,2018-07-03,Operating Margin (ttm),27.93%
0,284,3,2,2018-07-03 01:24:57,2018-07-03,Return on Assets (ttm),14.08%
1,284,3,2,2018-07-03 01:24:57,2018-07-03,Return on Equity (ttm),27.84%
0,284,3,2,2018-07-03 01:24:57,2018-07-03,Revenue (ttm),10.3B
1,284,3,2,2018-07-03 01:24:57,2018-07-03,Revenue Per Share (ttm),63.57
2,284,3,2,2018-07-03 01:24:57,2018-07-03,Quarterly Revenue Growth (yoy),34.30%
3,284,3,2,2018-07-03 01:24:57,2018-07-03,Gross Profit (ttm),3.6B
4,284,3,2,2018-07-03 01:24:57,2018-07-03,EBITDA,3.2B
5,284,3,2,2018-07-03 01:24:57,2018-07-03,Net Income Avi to Common (ttm),1.89B
6,284,3,2,2018-07-03 01:24:57,2018-07-03,Diluted EPS (ttm),10.28
7,284,3,2,2018-07-03 01:24:57,2018-07-03,Quarterly Earnings Growth (yoy),35.50%
0,284,3,2,2018-07-03 01:24:57,2018-07-03,Total Cash (mrq),6.48B
1,284,3,2,2018-07-03 01:24:57,2018-07-03,Total Cash Per Share (mrq),39.53
2,284,3,2,2018-07-03 01:24:57,2018-07-03,Total Debt (mrq),3.23B
3,284,3,2,2018-07-03 01:24:57,2018-07-03,Total Debt/Equity (mrq),47.49
4,284,3,2,2018-07-03 01:24:57,2018-07-03,Current Ratio (mrq),2.64
5,284,3,2,2018-07-03 01:24:57,2018-07-03,Book Value Per Share (mrq),41.46
0,284,3,2,2018-07-03 01:24:57,2018-07-03,Operating Cash Flow (ttm),2.67B
1,284,3,2,2018-07-03 01:24:57,2018-07-03,Levered Free Cash Flow (ttm),1.74B
0,284,4,2,2018-07-03 01:24:57,2018-07-03,Beta,1.36
1,284,4,2,2018-07-03 01:24:57,2018-07-03,52-Week Change 3,24.09%
2,284,4,2,2018-07-03 01:24:57,2018-07-03,S&P500 52-Week Change 3,11.91%
3,284,4,2,2018-07-03 01:24:57,2018-07-03,52 Week High 3,234.88
4,284,4,2,2018-07-03 01:24:57,2018-07-03,52 Week Low 3,139.24
5,284,4,2,2018-07-03 01:24:57,2018-07-03,50-Day Moving Average 3,189.90
6,284,4,2,2018-07-03 01:24:57,2018-07-03,200-Day Moving Average 3,194.51
0,284,4,2,2018-07-03 01:24:57,2018-07-03,Avg Vol (3 month) 3,3.53M
1,284,4,2,2018-07-03 01:24:57,2018-07-03,Avg Vol (10 day) 3,3.22M
2,284,4,2,2018-07-03 01:24:57,2018-07-03,Shares Outstanding 5,164.04M
3,284,4,2,2018-07-03 01:24:57,2018-07-03,Float,163.44M
4,284,4,2,2018-07-03 01:24:57,2018-07-03,% Held by Insiders 1,0.34%
5,284,4,2,2018-07-03 01:24:57,2018-07-03,% Held by Institutions 1,90.97%
6,284,4,2,2018-07-03 01:24:57,2018-07-03,Shares Short 3,13.63M
7,284,4,2,2018-07-03 01:24:57,2018-07-03,Short Ratio 3,5.22
8,284,4,2,2018-07-03 01:24:57,2018-07-03,Short % of Float 3,8.41%
9,284,4,2,2018-07-03 01:24:57,2018-07-03,Shares Short (prior month) 3,11.95M
0,284,4,2,2018-07-03 01:24:57,2018-07-03,Forward Annual Dividend Rate 4,4.4
1,284,4,2,2018-07-03 01:24:57,2018-07-03,Forward Annual Dividend Yield 4,2.52%
2,284,4,2,2018-07-03 01:24:57,2018-07-03,Trailing Annual Dividend Rate 3,1.90
3,284,4,2,2018-07-03 01:24:57,2018-07-03,Trailing Annual Dividend Yield 3,1.10%
4,284,4,2,2018-07-03 01:24:57,2018-07-03,5 Year Average Dividend Yield 4,
5,284,4,2,2018-07-03 01:24:57,2018-07-03,Payout Ratio 4,18.46%
6,284,4,2,2018-07-03 01:24:57,2018-07-03,Dividend Date 3,"Jun 27, 2018"
7,284,4,2,2018-07-03 01:24:57,2018-07-03,Ex-Dividend Date 4,"Jun 5, 2018"
8,284,4,2,2018-07-03 01:24:57,2018-07-03,Last Split Factor (new per old) 2,3/1
9,284,4,2,2018-07-03 01:24:57,2018-07-03,Last Split Date 3,"Mar 17, 2000"
