,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,496,2,Primecap Management Company,22357522,2017-12-30 00:00:00,13.89%,1352630081,2018-07-03 02:44:25
1,496,2,Blackrock Inc.,21431388,2017-12-30 00:00:00,13.32%,1296598974,2018-07-03 02:44:25
2,496,2,"Vanguard Group, Inc. (The)",14812307,2017-12-30 00:00:00,9.20%,896144573,2018-07-03 02:44:25
3,496,2,"Oppenheimer Funds, Inc.",14604569,2017-12-30 00:00:00,9.08%,883576424,2018-07-03 02:44:25
4,496,2,"FMR, LLC",11242962,2017-12-30 00:00:00,6.99%,680199201,2018-07-03 02:44:25
5,496,2,State Street Corporation,3978809,2017-12-30 00:00:00,2.47%,240717944,2018-07-03 02:44:25
6,496,2,PointState Capital LP,3925670,2017-12-30 00:00:00,2.44%,237503035,2018-07-03 02:44:25
7,496,2,Janus Henderson Group PLC,3805314,2017-12-30 00:00:00,2.36%,230221497,2018-07-03 02:44:25
8,496,2,"Camber Capital Management, LLC",3350000,2017-12-30 00:00:00,2.08%,202675000,2018-07-03 02:44:25
9,496,2,Norges Bank Investment Management,2424789,2017-12-30 00:00:00,1.51%,146699734,2018-07-03 02:44:25
0,496,2,Oppenheimer Global Opportunities Fund,24225000,2017-09-29 00:00:00,15.05%,559597509,2018-07-03 02:44:25
1,496,2,Primecap Odyssey Aggressive Growth Fund,13079430,2017-12-30 00:00:00,8.13%,791305515,2018-07-03 02:44:25
2,496,2,iShares Core S&P Smallcap ETF,7352746,2018-01-30 00:00:00,4.57%,605792738,2018-07-03 02:44:25
3,496,2,Primecap Odyssey Growth Fund,7269356,2017-12-30 00:00:00,4.52%,439796038,2018-07-03 02:44:25
4,496,2,Fidelity Contrafund Inc,3966912,2018-01-30 00:00:00,2.47%,326833877,2018-07-03 02:44:25
5,496,2,Vanguard Small-Cap Index Fund,3642444,2017-06-29 00:00:00,2.26%,68550794,2018-07-03 02:44:25
6,496,2,Vanguard Total Stock Market Index Fund,3567770,2017-06-29 00:00:00,2.22%,67145430,2018-07-03 02:44:25
7,496,2,iShares Russell 2000 ETF,2921972,2018-01-30 00:00:00,1.82%,240741271,2018-07-03 02:44:25
8,496,2,iShares NASDAQ Biotechnology ETF,2106333,2018-01-30 00:00:00,1.31%,173540774,2018-07-03 02:44:25
9,496,2,Vanguard Small-Cap Growth Index Fund,1975299,2017-06-29 00:00:00,1.23%,37175126,2018-07-03 02:44:25
