,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,150,8,2,2018-07-03 00:34:34,Current Qtr. (Jul 2018),No. of Analysts,36.0
1,150,8,2,2018-07-03 00:34:34,Current Qtr. (Jul 2018),Avg. Estimate,0.47
2,150,8,2,2018-07-03 00:34:34,Current Qtr. (Jul 2018),Low Estimate,0.46
3,150,8,2,2018-07-03 00:34:34,Current Qtr. (Jul 2018),High Estimate,0.51
4,150,8,2,2018-07-03 00:34:34,Current Qtr. (Jul 2018),Year Ago EPS,0.33
5,150,8,2,2018-07-03 00:34:34,Next Qtr. (Oct 2018),No. of Analysts,35.0
6,150,8,2,2018-07-03 00:34:34,Next Qtr. (Oct 2018),Avg. Estimate,0.54
7,150,8,2,2018-07-03 00:34:34,Next Qtr. (Oct 2018),Low Estimate,0.46
8,150,8,2,2018-07-03 00:34:34,Next Qtr. (Oct 2018),High Estimate,0.62
9,150,8,2,2018-07-03 00:34:34,Next Qtr. (Oct 2018),Year Ago EPS,0.39
10,150,8,2,2018-07-03 00:34:34,Current Year (2019),No. of Analysts,41.0
11,150,8,2,2018-07-03 00:34:34,Current Year (2019),Avg. Estimate,2.31
12,150,8,2,2018-07-03 00:34:34,Current Year (2019),Low Estimate,2.24
13,150,8,2,2018-07-03 00:34:34,Current Year (2019),High Estimate,2.4
14,150,8,2,2018-07-03 00:34:34,Current Year (2019),Year Ago EPS,1.35
15,150,8,2,2018-07-03 00:34:34,Next Year (2020),No. of Analysts,41.0
16,150,8,2,2018-07-03 00:34:34,Next Year (2020),Avg. Estimate,2.71
17,150,8,2,2018-07-03 00:34:34,Next Year (2020),Low Estimate,2.5
18,150,8,2,2018-07-03 00:34:34,Next Year (2020),High Estimate,3.15
19,150,8,2,2018-07-03 00:34:34,Next Year (2020),Year Ago EPS,2.31
0,150,9,2,2018-07-03 00:34:34,Current Qtr. (Jul 2018),No. of Analysts,35
1,150,9,2,2018-07-03 00:34:34,Current Qtr. (Jul 2018),Avg. Estimate,3.23B
2,150,9,2,2018-07-03 00:34:34,Current Qtr. (Jul 2018),Low Estimate,3.18B
3,150,9,2,2018-07-03 00:34:34,Current Qtr. (Jul 2018),High Estimate,3.27B
4,150,9,2,2018-07-03 00:34:34,Current Qtr. (Jul 2018),Year Ago Sales,2.56B
5,150,9,2,2018-07-03 00:34:34,Current Qtr. (Jul 2018),Sales Growth (year/est),26.10%
6,150,9,2,2018-07-03 00:34:34,Next Qtr. (Oct 2018),No. of Analysts,35
7,150,9,2,2018-07-03 00:34:34,Next Qtr. (Oct 2018),Avg. Estimate,3.35B
8,150,9,2,2018-07-03 00:34:34,Next Qtr. (Oct 2018),Low Estimate,3.3B
9,150,9,2,2018-07-03 00:34:34,Next Qtr. (Oct 2018),High Estimate,3.42B
10,150,9,2,2018-07-03 00:34:34,Next Qtr. (Oct 2018),Year Ago Sales,2.68B
11,150,9,2,2018-07-03 00:34:34,Next Qtr. (Oct 2018),Sales Growth (year/est),25.10%
12,150,9,2,2018-07-03 00:34:34,Current Year (2019),No. of Analysts,38
13,150,9,2,2018-07-03 00:34:34,Current Year (2019),Avg. Estimate,13.13B
14,150,9,2,2018-07-03 00:34:34,Current Year (2019),Low Estimate,13.1B
15,150,9,2,2018-07-03 00:34:34,Current Year (2019),High Estimate,13.28B
16,150,9,2,2018-07-03 00:34:34,Current Year (2019),Year Ago Sales,10.48B
17,150,9,2,2018-07-03 00:34:34,Current Year (2019),Sales Growth (year/est),25.30%
18,150,9,2,2018-07-03 00:34:34,Next Year (2020),No. of Analysts,38
19,150,9,2,2018-07-03 00:34:34,Next Year (2020),Avg. Estimate,15.78B
20,150,9,2,2018-07-03 00:34:34,Next Year (2020),Low Estimate,15.36B
21,150,9,2,2018-07-03 00:34:34,Next Year (2020),High Estimate,16.28B
22,150,9,2,2018-07-03 00:34:34,Next Year (2020),Year Ago Sales,13.13B
23,150,9,2,2018-07-03 00:34:34,Next Year (2020),Sales Growth (year/est),20.20%
0,150,10,2,2018-07-03 00:34:34,7/30/2017,EPS Est.,0.32
1,150,10,2,2018-07-03 00:34:34,7/30/2017,EPS Actual,0.33
2,150,10,2,2018-07-03 00:34:34,7/30/2017,Difference,0.01
3,150,10,2,2018-07-03 00:34:34,7/30/2017,Surprise %,3.10%
4,150,10,2,2018-07-03 00:34:34,10/30/2017,EPS Est.,0.37
5,150,10,2,2018-07-03 00:34:34,10/30/2017,EPS Actual,0.39
6,150,10,2,2018-07-03 00:34:34,10/30/2017,Difference,0.02
7,150,10,2,2018-07-03 00:34:34,10/30/2017,Surprise %,5.40%
8,150,10,2,2018-07-03 00:34:34,1/30/2018,EPS Est.,0.34
9,150,10,2,2018-07-03 00:34:34,1/30/2018,EPS Actual,0.35
10,150,10,2,2018-07-03 00:34:34,1/30/2018,Difference,0.01
11,150,10,2,2018-07-03 00:34:34,1/30/2018,Surprise %,2.90%
12,150,10,2,2018-07-03 00:34:34,4/29/2018,EPS Est.,0.46
13,150,10,2,2018-07-03 00:34:34,4/29/2018,EPS Actual,0.74
14,150,10,2,2018-07-03 00:34:34,4/29/2018,Difference,0.28
15,150,10,2,2018-07-03 00:34:34,4/29/2018,Surprise %,60.90%
0,150,11,2,2018-07-03 00:34:34,Current Qtr. (Jul 2018),Current Estimate,0.47
1,150,11,2,2018-07-03 00:34:34,Current Qtr. (Jul 2018),7 Days Ago,0.47
2,150,11,2,2018-07-03 00:34:34,Current Qtr. (Jul 2018),30 Days Ago,0.47
3,150,11,2,2018-07-03 00:34:34,Current Qtr. (Jul 2018),60 Days Ago,0.53
4,150,11,2,2018-07-03 00:34:34,Current Qtr. (Jul 2018),90 Days Ago,0.51
5,150,11,2,2018-07-03 00:34:34,Next Qtr. (Oct 2018),Current Estimate,0.54
6,150,11,2,2018-07-03 00:34:34,Next Qtr. (Oct 2018),7 Days Ago,0.54
7,150,11,2,2018-07-03 00:34:34,Next Qtr. (Oct 2018),30 Days Ago,0.54
8,150,11,2,2018-07-03 00:34:34,Next Qtr. (Oct 2018),60 Days Ago,0.58
