,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,473,2,Price (T.Rowe) Associates Inc,5636279,2017-12-30 00:00:00,11.50%,1240995868,2018-07-03 02:35:55
1,473,2,"Vanguard Group, Inc. (The)",5122120,2017-12-30 00:00:00,10.45%,1127788344,2018-07-03 02:35:55
2,473,2,Blackrock Inc.,3616339,2017-12-30 00:00:00,7.38%,796245494,2018-07-03 02:35:55
3,473,2,Massachusetts Financial Services Co.,2610889,2017-12-30 00:00:00,5.33%,574865520,2018-07-03 02:35:55
4,473,2,State Street Corporation,2354409,2017-12-30 00:00:00,4.80%,518393756,2018-07-03 02:35:55
5,473,2,Janus Henderson Group PLC,2133088,2017-12-30 00:00:00,4.35%,469663300,2018-07-03 02:35:55
6,473,2,Amundi Pioneer Asset Management,1379094,2017-12-30 00:00:00,2.81%,303648906,2018-07-03 02:35:55
7,473,2,Generation Investment Management LLP,1227319,2017-12-30 00:00:00,2.50%,270231088,2018-07-03 02:35:55
8,473,2,Frontier Capital Management Company LLC,656451,2017-12-30 00:00:00,1.34%,144537376,2018-07-03 02:35:55
9,473,2,"Goldman Sachs Group, Inc.",607015,2017-12-30 00:00:00,1.24%,133652558,2018-07-03 02:35:55
0,473,2,Price (T.Rowe) Mid Cap Growth Fund,2000000,2017-12-30 00:00:00,4.08%,440359985,2018-07-03 02:35:55
1,473,2,Vanguard Mid-Cap Index Fund,1209874,2017-06-29 00:00:00,2.47%,294301850,2018-07-03 02:35:55
2,473,2,Vanguard Total Stock Market Index Fund,1127375,2017-06-29 00:00:00,2.30%,274233968,2018-07-03 02:35:55
3,473,2,Vanguard 500 Index Fund,770290,2017-06-29 00:00:00,1.57%,187373042,2018-07-03 02:35:55
4,473,2,Janus Henderson Enterprise Fund,687927,2017-12-30 00:00:00,1.40%,151467761,2018-07-03 02:35:55
5,473,2,SPDR S&P 500 ETF Trust,612695,2018-01-30 00:00:00,1.25%,149252505,2018-07-03 02:35:55
6,473,2,Vanguard Institutional Index Fund-Institutional Index Fund,536344,2017-06-29 00:00:00,1.09%,130465678,2018-07-03 02:35:55
7,473,2,Pioneer Fundamental Growth Fund,536298,2018-01-30 00:00:00,1.09%,130642196,2018-07-03 02:35:55
8,473,2,Price (T.Rowe) Institutional Mid-Cap Equity Growth Fund,458000,2017-12-30 00:00:00,0.93%,100842436,2018-07-03 02:35:55
9,473,2,Price (T.Rowe) Value Fund,456700,2017-12-30 00:00:00,0.93%,100556202,2018-07-03 02:35:55
