,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,172,8,2,2018-07-03 00:42:42,Current Qtr. (Jun 2018),No. of Analysts,13.0
1,172,8,2,2018-07-03 00:42:42,Current Qtr. (Jun 2018),Avg. Estimate,1.48
2,172,8,2,2018-07-03 00:42:42,Current Qtr. (Jun 2018),Low Estimate,1.41
3,172,8,2,2018-07-03 00:42:42,Current Qtr. (Jun 2018),High Estimate,1.53
4,172,8,2,2018-07-03 00:42:42,Current Qtr. (Jun 2018),Year Ago EPS,1.25
5,172,8,2,2018-07-03 00:42:42,Next Qtr. (Sep 2018),No. of Analysts,12.0
6,172,8,2,2018-07-03 00:42:42,Next Qtr. (Sep 2018),Avg. Estimate,1.38
7,172,8,2,2018-07-03 00:42:42,Next Qtr. (Sep 2018),Low Estimate,1.26
8,172,8,2,2018-07-03 00:42:42,Next Qtr. (Sep 2018),High Estimate,1.5
9,172,8,2,2018-07-03 00:42:42,Next Qtr. (Sep 2018),Year Ago EPS,1.1
10,172,8,2,2018-07-03 00:42:42,Current Year (2018),No. of Analysts,11.0
11,172,8,2,2018-07-03 00:42:42,Current Year (2018),Avg. Estimate,5.19
12,172,8,2,2018-07-03 00:42:42,Current Year (2018),Low Estimate,4.9
13,172,8,2,2018-07-03 00:42:42,Current Year (2018),High Estimate,5.4
14,172,8,2,2018-07-03 00:42:42,Current Year (2018),Year Ago EPS,4.5
15,172,8,2,2018-07-03 00:42:42,Next Year (2019),No. of Analysts,16.0
16,172,8,2,2018-07-03 00:42:42,Next Year (2019),Avg. Estimate,5.52
17,172,8,2,2018-07-03 00:42:42,Next Year (2019),Low Estimate,5.13
18,172,8,2,2018-07-03 00:42:42,Next Year (2019),High Estimate,5.89
19,172,8,2,2018-07-03 00:42:42,Next Year (2019),Year Ago EPS,5.19
0,172,9,2,2018-07-03 00:42:42,Current Qtr. (Jun 2018),No. of Analysts,10
1,172,9,2,2018-07-03 00:42:42,Current Qtr. (Jun 2018),Avg. Estimate,1.84B
2,172,9,2,2018-07-03 00:42:42,Current Qtr. (Jun 2018),Low Estimate,1.81B
3,172,9,2,2018-07-03 00:42:42,Current Qtr. (Jun 2018),High Estimate,1.88B
4,172,9,2,2018-07-03 00:42:42,Current Qtr. (Jun 2018),Year Ago Sales,1.8B
5,172,9,2,2018-07-03 00:42:42,Current Qtr. (Jun 2018),Sales Growth (year/est),2.50%
6,172,9,2,2018-07-03 00:42:42,Next Qtr. (Sep 2018),No. of Analysts,9
7,172,9,2,2018-07-03 00:42:42,Next Qtr. (Sep 2018),Avg. Estimate,1.8B
8,172,9,2,2018-07-03 00:42:42,Next Qtr. (Sep 2018),Low Estimate,1.78B
9,172,9,2,2018-07-03 00:42:42,Next Qtr. (Sep 2018),High Estimate,1.82B
10,172,9,2,2018-07-03 00:42:42,Next Qtr. (Sep 2018),Year Ago Sales,1.74B
11,172,9,2,2018-07-03 00:42:42,Next Qtr. (Sep 2018),Sales Growth (year/est),3.60%
12,172,9,2,2018-07-03 00:42:42,Current Year (2018),No. of Analysts,12
13,172,9,2,2018-07-03 00:42:42,Current Year (2018),Avg. Estimate,6.92B
14,172,9,2,2018-07-03 00:42:42,Current Year (2018),Low Estimate,6.84B
15,172,9,2,2018-07-03 00:42:42,Current Year (2018),High Estimate,6.99B
16,172,9,2,2018-07-03 00:42:42,Current Year (2018),Year Ago Sales,6.69B
17,172,9,2,2018-07-03 00:42:42,Current Year (2018),Sales Growth (year/est),3.50%
18,172,9,2,2018-07-03 00:42:42,Next Year (2019),No. of Analysts,15
19,172,9,2,2018-07-03 00:42:42,Next Year (2019),Avg. Estimate,7.14B
20,172,9,2,2018-07-03 00:42:42,Next Year (2019),Low Estimate,6.99B
21,172,9,2,2018-07-03 00:42:42,Next Year (2019),High Estimate,7.25B
22,172,9,2,2018-07-03 00:42:42,Next Year (2019),Year Ago Sales,6.92B
23,172,9,2,2018-07-03 00:42:42,Next Year (2019),Sales Growth (year/est),3.10%
0,172,10,2,2018-07-03 00:42:42,6/29/2017,EPS Est.,1.28
1,172,10,2,2018-07-03 00:42:42,6/29/2017,EPS Actual,1.25
2,172,10,2,2018-07-03 00:42:42,6/29/2017,Difference,-0.03
3,172,10,2,2018-07-03 00:42:42,6/29/2017,Surprise %,-2.30%
4,172,10,2,2018-07-03 00:42:42,9/29/2017,EPS Est.,1.16
5,172,10,2,2018-07-03 00:42:42,9/29/2017,EPS Actual,1.1
6,172,10,2,2018-07-03 00:42:42,9/29/2017,Difference,-0.06
7,172,10,2,2018-07-03 00:42:42,9/29/2017,Surprise %,-5.20%
8,172,10,2,2018-07-03 00:42:42,12/30/2017,EPS Est.,1.16
9,172,10,2,2018-07-03 00:42:42,12/30/2017,EPS Actual,1.13
