,instrument_id,data_vendor_id,Holder,Shares,date_reported,percent_out,Value,refreshed_at
0,344,2,"Vanguard Group, Inc. (The)",26750387,2017-12-30 00:00:00,9.34%,902023082,2018-07-03 01:47:33
1,344,2,Blackrock Inc.,22912891,2017-12-30 00:00:00,8.00%,772622712,2018-07-03 01:47:33
2,344,2,State Street Corporation,12787861,2017-12-30 00:00:00,4.46%,431206688,2018-07-03 01:47:33
3,344,2,Dimensional Fund Advisors LP,9168808,2017-12-30 00:00:00,3.20%,309172216,2018-07-03 01:47:33
4,344,2,"Goldman Sachs Group, Inc.",7602660,2017-12-30 00:00:00,2.65%,256361704,2018-07-03 01:47:33
5,344,2,Bank of America Corporation,6863280,2017-12-30 00:00:00,2.40%,231429809,2018-07-03 01:47:33
6,344,2,"Greenhaven Associates, Inc.",5749401,2017-12-30 00:00:00,2.01%,193869808,2018-07-03 01:47:33
7,344,2,Putnam Investments LLC,5518617,2017-12-30 00:00:00,1.93%,186087771,2018-07-03 01:47:33
8,344,2,Royal Bank of Canada,5064249,2017-12-30 00:00:00,1.77%,170766482,2018-07-03 01:47:33
9,344,2,"FMR, LLC",4835169,2017-12-30 00:00:00,1.69%,163041904,2018-07-03 01:47:33
0,344,2,Vanguard Mid-Cap Index Fund,7013403,2017-06-29 00:00:00,2.45%,168812608,2018-07-03 01:47:33
1,344,2,Vanguard Total Stock Market Index Fund,6525663,2017-06-29 00:00:00,2.28%,157072706,2018-07-03 01:47:33
2,344,2,Vanguard 500 Index Fund,4483745,2017-06-29 00:00:00,1.57%,107923740,2018-07-03 01:47:33
3,344,2,iShares U.S. Home Construction ETF,4421276,2018-01-30 00:00:00,1.54%,147803258,2018-07-03 01:47:33
4,344,2,SPDR S&P 500 ETF Trust,3438834,2018-01-30 00:00:00,1.20%,114960221,2018-07-03 01:47:33
5,344,2,DFA U.S. Targeted Value Portfolio,3308268,2017-07-30 00:00:00,1.15%,80556327,2018-07-03 01:47:33
6,344,2,Vanguard Institutional Index Fund-Institutional Index Fund,3113393,2017-06-29 00:00:00,1.09%,74939368,2018-07-03 01:47:33
7,344,2,DFA U.S. Large Cap Value Series,2391049,2017-07-30 00:00:00,0.83%,58222044,2018-07-03 01:47:33
8,344,2,John Hancock Fds III-Disciplined Value Mid Cap Fd,2377184,2018-01-30 00:00:00,0.83%,79469261,2018-07-03 01:47:33
9,344,2,Vanguard Mid-Cap Value Index Fund,2270551,2017-06-29 00:00:00,0.79%,54652161,2018-07-03 01:47:33
