,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,271,1,2,2018-07-03 01:20:07,2018-07-03,Market Cap,11.919B
1,271,1,2,2018-07-03 01:20:07,2018-07-03,Beta,1.11
2,271,1,2,2018-07-03 01:20:07,2018-07-03,PE Ratio (TTM),13.71
3,271,1,2,2018-07-03 01:20:07,2018-07-03,EPS (TTM),5.20
4,271,1,2,2018-07-03 01:20:07,2018-07-03,Earnings Date,"Aug 21, 2018"
5,271,1,2,2018-07-03 01:20:07,2018-07-03,Forward Dividend & Yield,2.44 (3.35%)
6,271,1,2,2018-07-03 01:20:07,2018-07-03,Ex-Dividend Date,2018-06-12
7,271,1,2,2018-07-03 01:20:07,2018-07-03,1y Target Est,76.00
