,ticker,date_,category,value,instrument_id,data_vendor_id
0,VTV,2018-04-18,Open,105.809998,32,2
1,VTV,2018-04-18,High,105.948402,32,2
2,VTV,2018-04-18,Low,105.5,32,2
3,VTV,2018-04-18,Close,105.510002,32,2
4,VTV,2018-04-18,Adj Close,105.510002,32,2
5,VTV,2018-04-18,Volume,1053242.0,32,2
