Date,A,AAL,AAP,AAPL,ABBV,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AES,AET,AFL,AGN,AIG,AIV,AIZ,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AME,AMG,AMGN,AMP,AMT,AMZN,ANDV,ANSS,ANTM,AON,AOS,APA,APC,APD,APH,APTV,ARE,ARNC,ATVI,AVB,AVGO,AVY,AWK,AXP,AYI,AZO,BA,BAC,BAX,BBT,BBY,BDX,BEN,BHF,BHGE,BIIB,BLK,BLL,BMY,BSX,BWA,BXP,C,CA,CAG,CAH,CAT,CB,CBOE,CBS,CCI,CCL,CDNS,CELG,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COL,COO,COP,COTY,CPB,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CXO,D,DAL,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISH,DLR,DLTR,DOV,DRE,DRI,DVA,DVN,DWDP,DXC,EA,EBAY,ED,EFX,EIX,EL,EMN,EOG,EQIX,EQT,ESRX,ESS,ETFC,ETN,ETR,EVHC,EW,EXC,EXPD,EXPE,EXR,F,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FITB,FL,FLIR,FLR,FLS,FMC,FOX,FOXA,FRT,FTI,FTV,GE,GGP,GILD,GIS,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GT,GWW,HAL,HAS,HBAN,HBI,HCA,HCP,HD,HES,HIG,HII,HOG,HOLX,HP,HPE,HPQ,HRB,HRL,HRS,HSIC,HST,HSY,HUM,IBM,ICE,IDXX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IR,IRM,ISRG,IT,IVZ,JBHT,JCI,JEC,JNJ,JNPR,JPM,JWN,KEY,KHC,KIM,KLAC,KMB,KMI,KMX,KORS,KR,KSS,KSU,L,LB,LEG,LEN,LH,LKQ,LLL,LLY,LMT,LNC,LNT,LOW,LRCX,LUK,LUV,LYB,M,MA,MAA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDT,MET,MGM,MHK,MLM,MMC,MMM,MNST,MO,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MTD,MU,MYL,NAVI,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NFX,NKE,NKTR,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,NWS,NWSA,O,OKE,OMC,ORCL,ORLY,OXY,PBCT,PCAR,PCG,PEG,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PX,PXD,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RHT,RJF,RL,RMD,ROK,ROP,ROST,RRC,SBAC,SBUX,SCG,SCHW,SEE,SHW,SIVB,SJM,SLB,SLG,SO,SPG,SPGI,SRCL,SRE,STI,STT,STX,STZ,SWK,SWKS,SYF,SYMC,SYY,T,TAP,TDG,TEL,TGT,TIF,TJX,TMO,TPR,TRIP,TRV,TSCO,TSN,TSS,TTWO,TWX,TXN,TXT,UA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,UTX,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WFC,WHR,WLTW,WMB,WMT,WRK,WU,WY,WYN,WYNN,XEC,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZION,ZTS
2010-02-10,,0.049999999999982205,,,,,,,,,,,,,,,,,,-0.049999999999837674,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999164717,,,,,,,,-0.03527669683662639,,,,,,,,,-0.03395635727497451,,,,,,,,,,,,-0.049999999999839846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999991317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999979269,,,,,,,,,,,,,,,,,,,,,0.04999999999999063,,,,,,,,,,,,,,,,,,,,,,,,-0.030766945880477337,,,,,,,,,,,,,,,,,0.04999999999980208,,,,,,,,,,,,-0.04999999999960768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999634381,-0.049999999988124134,,-0.049999999999878655,,,,,,,,,,,,,,0.049999999999843156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999993076,0.049999999986653866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999998628,,,,,,,,-0.04999999999960168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999990581,
2010-02-11,,0.049999999999982205,,,,,,,,,,,,,,,,,,-0.049999999999837674,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999164717,,,,,,,,-0.03527669683662639,,,,,,,,,-0.03395635727497451,,,,,,,,,,,,-0.049999999999839846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999991317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999979269,,,,,,,,,,,,,,,,,,,,,0.04999999999999063,,,,,,,,,,,,,,,,,,,,,,,,-0.030766945880477337,,,,,,,,,,,,,,,,,0.04999999999980208,,,,,,,,,,,,-0.04999999999960768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999634381,-0.049999999988124134,,-0.049999999999878655,,,,,,,,,,,,,,0.049999999999843156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999993076,0.049999999986653866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999998628,,,,,,,,-0.04999999999960168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999990581,
2010-02-12,,0.049999999999982205,,,,,,,,,,,,,,,,,,-0.049999999999837674,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999164717,,,,,,,,-0.03527669683662639,,,,,,,,,-0.03395635727497451,,,,,,,,,,,,-0.049999999999839846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999991317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999979269,,,,,,,,,,,,,,,,,,,,,0.04999999999999063,,,,,,,,,,,,,,,,,,,,,,,,-0.030766945880477337,,,,,,,,,,,,,,,,,0.04999999999980208,,,,,,,,,,,,-0.04999999999960768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999634381,-0.049999999988124134,,-0.049999999999878655,,,,,,,,,,,,,,0.049999999999843156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999993076,0.049999999986653866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999998628,,,,,,,,-0.04999999999960168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999990581,
2010-02-16,,0.049999999999982205,,,,,,,,,,,,,,,,,,-0.049999999999837674,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999164717,,,,,,,,-0.03527669683662639,,,,,,,,,-0.03395635727497451,,,,,,,,,,,,-0.049999999999839846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999991317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999979269,,,,,,,,,,,,,,,,,,,,,0.04999999999999063,,,,,,,,,,,,,,,,,,,,,,,,-0.030766945880477337,,,,,,,,,,,,,,,,,0.04999999999980208,,,,,,,,,,,,-0.04999999999960768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999634381,-0.049999999988124134,,-0.049999999999878655,,,,,,,,,,,,,,0.049999999999843156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999993076,0.049999999986653866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999998628,,,,,,,,-0.04999999999960168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999990581,
2010-02-17,,0.04999999999890831,,,,,,,,,,,,,,,,,,-0.034090362585216805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04763813047025299,,,,,,,,,-0.04999999999949276,,,,,,,,,,,,-0.04999999999090984,,,,,,,,,,,,,0.03545611804106694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03047865502731241,,,,-0.012076081752197584,,,,,,,,,,,,0.028334651058084123,,,,,,,,,,,,,,,,,,,,,,,,,,0.018720243499127962,,,,,,,,,,,,,,,,,,,,,0.026907703588193613,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999682583,,,,,,,,,,,,,,,,0.04023525747882718,0.029388376282935905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999988034525,,,,,,,,,,,,,,,,0.016304261051369957,,,,,,,,,0.031992068804552215,,,,,,,,,,,,,,,-0.02071719922477701,,,,,,,,,,,,0.02296038050647269,,,,,-0.029223824092948884,,,,,,,,0.04999999999954805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011333061527824432,-0.032491256498310445,,,,,,0.0438943475172861,,,,0.013994875239325334,,,,-0.04999999999972104,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999524258,,,,,,,,,,,,0.04999999999849399,
2010-02-18,,0.04999999999890831,,,,,,,,,,,,,,,,,,-0.034090362585216805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04763813047025299,,,,,,,,,-0.04999999999949276,,,,,,,,,,,,-0.04999999999090984,,,,,,,,,,,,,0.03545611804106694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03047865502731241,,,,-0.012076081752197584,,,,,,,,,,,,0.028334651058084123,,,,,,,,,,,,,,,,,,,,,,,,,,0.018720243499127962,,,,,,,,,,,,,,,,,,,,,0.026907703588193613,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999682583,,,,,,,,,,,,,,,,0.04023525747882718,0.029388376282935905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999988034525,,,,,,,,,,,,,,,,0.016304261051369957,,,,,,,,,0.031992068804552215,,,,,,,,,,,,,,,-0.02071719922477701,,,,,,,,,,,,0.02296038050647269,,,,,-0.029223824092948884,,,,,,,,0.04999999999954805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011333061527824432,-0.032491256498310445,,,,,,0.0438943475172861,,,,0.013994875239325334,,,,-0.04999999999972104,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999524258,,,,,,,,,,,,0.04999999999849399,
2010-02-19,,0.04999999999890831,,,,,,,,,,,,,,,,,,-0.034090362585216805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04763813047025299,,,,,,,,,-0.04999999999949276,,,,,,,,,,,,-0.04999999999090984,,,,,,,,,,,,,0.03545611804106694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03047865502731241,,,,-0.012076081752197584,,,,,,,,,,,,0.028334651058084123,,,,,,,,,,,,,,,,,,,,,,,,,,0.018720243499127962,,,,,,,,,,,,,,,,,,,,,0.026907703588193613,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999682583,,,,,,,,,,,,,,,,0.04023525747882718,0.029388376282935905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999988034525,,,,,,,,,,,,,,,,0.016304261051369957,,,,,,,,,0.031992068804552215,,,,,,,,,,,,,,,-0.02071719922477701,,,,,,,,,,,,0.02296038050647269,,,,,-0.029223824092948884,,,,,,,,0.04999999999954805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011333061527824432,-0.032491256498310445,,,,,,0.0438943475172861,,,,0.013994875239325334,,,,-0.04999999999972104,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999524258,,,,,,,,,,,,0.04999999999849399,
2010-02-22,,0.04999999999890831,,,,,,,,,,,,,,,,,,-0.034090362585216805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04763813047025299,,,,,,,,,-0.04999999999949276,,,,,,,,,,,,-0.04999999999090984,,,,,,,,,,,,,0.03545611804106694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03047865502731241,,,,-0.012076081752197584,,,,,,,,,,,,0.028334651058084123,,,,,,,,,,,,,,,,,,,,,,,,,,0.018720243499127962,,,,,,,,,,,,,,,,,,,,,0.026907703588193613,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999682583,,,,,,,,,,,,,,,,0.04023525747882718,0.029388376282935905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999988034525,,,,,,,,,,,,,,,,0.016304261051369957,,,,,,,,,0.031992068804552215,,,,,,,,,,,,,,,-0.02071719922477701,,,,,,,,,,,,0.02296038050647269,,,,,-0.029223824092948884,,,,,,,,0.04999999999954805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011333061527824432,-0.032491256498310445,,,,,,0.0438943475172861,,,,0.013994875239325334,,,,-0.04999999999972104,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999524258,,,,,,,,,,,,0.04999999999849399,
2010-02-23,,0.04999999999890831,,,,,,,,,,,,,,,,,,-0.034090362585216805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04763813047025299,,,,,,,,,-0.04999999999949276,,,,,,,,,,,,-0.04999999999090984,,,,,,,,,,,,,0.03545611804106694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03047865502731241,,,,-0.012076081752197584,,,,,,,,,,,,0.028334651058084123,,,,,,,,,,,,,,,,,,,,,,,,,,0.018720243499127962,,,,,,,,,,,,,,,,,,,,,0.026907703588193613,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999682583,,,,,,,,,,,,,,,,0.04023525747882718,0.029388376282935905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999988034525,,,,,,,,,,,,,,,,0.016304261051369957,,,,,,,,,0.031992068804552215,,,,,,,,,,,,,,,-0.02071719922477701,,,,,,,,,,,,0.02296038050647269,,,,,-0.029223824092948884,,,,,,,,0.04999999999954805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011333061527824432,-0.032491256498310445,,,,,,0.0438943475172861,,,,0.013994875239325334,,,,-0.04999999999972104,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999524258,,,,,,,,,,,,0.04999999999849399,
2010-02-24,,0.049999999995408016,,,,,,,,,,,,,,,,,,-0.01527875370192453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999998821994,,,,,,,,,-0.0499999999971432,,,,,,,,,,,,-0.033357420379203785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013372842088549173,,,,,,,,,,,,0.04297509380922429,,,,,,,,,,,,,,,,,,,,,,,,,,0.043652019566664514,,,,,,,,,,0.03747900302677694,,,,,,,,,,,0.03443672876378685,,,,,,,,-0.04999999997318463,,,,,,,,0.011602059394278845,,,,,,,,-0.049999999995070946,,,,,-0.0119839738752661,,,,,,,,,,,0.03072293144640446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03610361764469351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027204193638972314,,,,,,,,,,,,,,0.04999999995582462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02561096355405925,,,,,0.015605107889959488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04460313921723972,,,,,,,,,,,,,,,,,,0.0429113210167501,-0.02371510903748418,,,,,,0.049999999993769265,,,,,,,,-0.04999999999754442,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999998541126,,,,,,,,,,,,0.04999999999451963,
2010-02-25,,0.049999999995408016,,,,,,,,,,,,,,,,,,-0.01527875370192453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999998821994,,,,,,,,,-0.0499999999971432,,,,,,,,,,,,-0.033357420379203785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013372842088549173,,,,,,,,,,,,0.04297509380922429,,,,,,,,,,,,,,,,,,,,,,,,,,0.043652019566664514,,,,,,,,,,0.03747900302677694,,,,,,,,,,,0.03443672876378685,,,,,,,,-0.04999999997318463,,,,,,,,0.011602059394278845,,,,,,,,-0.049999999995070946,,,,,-0.0119839738752661,,,,,,,,,,,0.03072293144640446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03610361764469351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027204193638972314,,,,,,,,,,,,,,0.04999999995582462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02561096355405925,,,,,0.015605107889959488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04460313921723972,,,,,,,,,,,,,,,,,,0.0429113210167501,-0.02371510903748418,,,,,,0.049999999993769265,,,,,,,,-0.04999999999754442,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999998541126,,,,,,,,,,,,0.04999999999451963,
2010-02-26,,0.049999999995408016,,,,,,,,,,,,,,,,,,-0.01527875370192453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999998821994,,,,,,,,,-0.0499999999971432,,,,,,,,,,,,-0.033357420379203785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013372842088549173,,,,,,,,,,,,0.04297509380922429,,,,,,,,,,,,,,,,,,,,,,,,,,0.043652019566664514,,,,,,,,,,0.03747900302677694,,,,,,,,,,,0.03443672876378685,,,,,,,,-0.04999999997318463,,,,,,,,0.011602059394278845,,,,,,,,-0.049999999995070946,,,,,-0.0119839738752661,,,,,,,,,,,0.03072293144640446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03610361764469351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027204193638972314,,,,,,,,,,,,,,0.04999999995582462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02561096355405925,,,,,0.015605107889959488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04460313921723972,,,,,,,,,,,,,,,,,,0.0429113210167501,-0.02371510903748418,,,,,,0.049999999993769265,,,,,,,,-0.04999999999754442,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999998541126,,,,,,,,,,,,0.04999999999451963,
2010-03-01,,0.049999999995408016,,,,,,,,,,,,,,,,,,-0.01527875370192453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999998821994,,,,,,,,,-0.0499999999971432,,,,,,,,,,,,-0.033357420379203785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013372842088549173,,,,,,,,,,,,0.04297509380922429,,,,,,,,,,,,,,,,,,,,,,,,,,0.043652019566664514,,,,,,,,,,0.03747900302677694,,,,,,,,,,,0.03443672876378685,,,,,,,,-0.04999999997318463,,,,,,,,0.011602059394278845,,,,,,,,-0.049999999995070946,,,,,-0.0119839738752661,,,,,,,,,,,0.03072293144640446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03610361764469351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027204193638972314,,,,,,,,,,,,,,0.04999999995582462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02561096355405925,,,,,0.015605107889959488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04460313921723972,,,,,,,,,,,,,,,,,,0.0429113210167501,-0.02371510903748418,,,,,,0.049999999993769265,,,,,,,,-0.04999999999754442,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999998541126,,,,,,,,,,,,0.04999999999451963,
2010-03-02,,0.049999999995408016,,,,,,,,,,,,,,,,,,-0.01527875370192453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999998821994,,,,,,,,,-0.0499999999971432,,,,,,,,,,,,-0.033357420379203785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013372842088549173,,,,,,,,,,,,0.04297509380922429,,,,,,,,,,,,,,,,,,,,,,,,,,0.043652019566664514,,,,,,,,,,0.03747900302677694,,,,,,,,,,,0.03443672876378685,,,,,,,,-0.04999999997318463,,,,,,,,0.011602059394278845,,,,,,,,-0.049999999995070946,,,,,-0.0119839738752661,,,,,,,,,,,0.03072293144640446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03610361764469351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027204193638972314,,,,,,,,,,,,,,0.04999999995582462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02561096355405925,,,,,0.015605107889959488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04460313921723972,,,,,,,,,,,,,,,,,,0.0429113210167501,-0.02371510903748418,,,,,,0.049999999993769265,,,,,,,,-0.04999999999754442,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999998541126,,,,,,,,,,,,0.04999999999451963,
2010-03-03,,0.011977973055606052,,,,,,,,,,,,,,-0.03543568261775914,,,,,,,,,,,,,,,,,,,,,,0.04473517155125545,,,,,,,,,,,,,,,-0.0366029525816774,,,,,,,,,-0.04999999999463676,,,,,,,,,,,,,,,,,,,,,,,,,0.014034013677763787,,,,-0.020385785855590255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031332242125241945,,,-0.01843276380369402,,,,,,,,,,,,,0.023318535667660203,,,,,,,,,,0.010761982476097361,,,,,,0.018415947025366138,,,,,,,,,,,,,-0.014343318368563283,,0.03622774266213774,,-0.024703212190609704,,,,,,,,,,,,-0.0275234709970091,,,,,,,,,,,,,,,,0.027061452218598445,,,,,,0.013523967631798665,,,-0.013500734880325367,,,,,,,,,,,,,,,-0.03512876593116304,,,,,,,0.013908501333040571,,,,,,,0.03774899467184195,,,,,,,,,,0.017539037106565496,,,0.045267637551520766,,-0.014707670804904508,,,,,,,,,,,,,,,-0.016124653988670537,,,,,,,-0.01122899600348639,,,,,,,,,,,,,,0.011331629909060226,,,,,,,,,,-0.014694647373219977,,,,0.014277239963913765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015121828295755011,,,,,,,,,,,,,,,,,,-0.019531597475720672,,,,-0.025532361917548714,,,,,,,,,,,,,,,,,,,-0.017926760652517186,0.010323525473259609,,,,,0.019837326589135597,,,,0.023914969664405802,,,,-0.03406829111177007,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999997908034,,,,,,,,,,,,0.03188265454562182,
2010-03-04,,0.011977973055606052,,,,,,,,,,,,,,-0.03543568261775914,,,,,,,,,,,,,,,,,,,,,,0.04473517155125545,,,,,,,,,,,,,,,-0.0366029525816774,,,,,,,,,-0.04999999999463676,,,,,,,,,,,,,,,,,,,,,,,,,0.014034013677763787,,,,-0.020385785855590255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031332242125241945,,,-0.01843276380369402,,,,,,,,,,,,,0.023318535667660203,,,,,,,,,,0.010761982476097361,,,,,,0.018415947025366138,,,,,,,,,,,,,-0.014343318368563283,,0.03622774266213774,,-0.024703212190609704,,,,,,,,,,,,-0.0275234709970091,,,,,,,,,,,,,,,,0.027061452218598445,,,,,,0.013523967631798665,,,-0.013500734880325367,,,,,,,,,,,,,,,-0.03512876593116304,,,,,,,0.013908501333040571,,,,,,,0.03774899467184195,,,,,,,,,,0.017539037106565496,,,0.045267637551520766,,-0.014707670804904508,,,,,,,,,,,,,,,-0.016124653988670537,,,,,,,-0.01122899600348639,,,,,,,,,,,,,,0.011331629909060226,,,,,,,,,,-0.014694647373219977,,,,0.014277239963913765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015121828295755011,,,,,,,,,,,,,,,,,,-0.019531597475720672,,,,-0.025532361917548714,,,,,,,,,,,,,,,,,,,-0.017926760652517186,0.010323525473259609,,,,,0.019837326589135597,,,,0.023914969664405802,,,,-0.03406829111177007,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999997908034,,,,,,,,,,,,0.03188265454562182,
2010-03-05,,0.011977973055606052,,,,,,,,,,,,,,-0.03543568261775914,,,,,,,,,,,,,,,,,,,,,,0.04473517155125545,,,,,,,,,,,,,,,-0.0366029525816774,,,,,,,,,-0.04999999999463676,,,,,,,,,,,,,,,,,,,,,,,,,0.014034013677763787,,,,-0.020385785855590255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031332242125241945,,,-0.01843276380369402,,,,,,,,,,,,,0.023318535667660203,,,,,,,,,,0.010761982476097361,,,,,,0.018415947025366138,,,,,,,,,,,,,-0.014343318368563283,,0.03622774266213774,,-0.024703212190609704,,,,,,,,,,,,-0.0275234709970091,,,,,,,,,,,,,,,,0.027061452218598445,,,,,,0.013523967631798665,,,-0.013500734880325367,,,,,,,,,,,,,,,-0.03512876593116304,,,,,,,0.013908501333040571,,,,,,,0.03774899467184195,,,,,,,,,,0.017539037106565496,,,0.045267637551520766,,-0.014707670804904508,,,,,,,,,,,,,,,-0.016124653988670537,,,,,,,-0.01122899600348639,,,,,,,,,,,,,,0.011331629909060226,,,,,,,,,,-0.014694647373219977,,,,0.014277239963913765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015121828295755011,,,,,,,,,,,,,,,,,,-0.019531597475720672,,,,-0.025532361917548714,,,,,,,,,,,,,,,,,,,-0.017926760652517186,0.010323525473259609,,,,,0.019837326589135597,,,,0.023914969664405802,,,,-0.03406829111177007,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999997908034,,,,,,,,,,,,0.03188265454562182,
